"Cluster","Mes","Tratamiento","N_Simulaciones","N_Ventas","Tasa_Curse","Tasa_Promedio","Monto_Promedio","Plazo_Promedio","Tasa_Prom","Revenue_Potencial"
"Propension alta","2019-06","Ejecutivo=0, Correos=3",6834,2340,34.2405618964004,1.74760115815726,5976032.27743635,27.6246707638279,0.0174760115815726,3765569273.62546
"Propension alta","2019-06","Ejecutivo=0, Correos=4",10863,3708,34.1342170671085,1.74825670314824,6044976.95885115,27.5337383779803,0.0174825670314824,6017607837.51618
"Propension alta","2019-06","Ejecutivo=1, Correos=0",3219,1046,32.4945635290463,1.75322368430976,7827817.9832246,27.4650512581547,0.0175322368430976,2199145953.95187
"Propension alta","2019-06","Ejecutivo=1, Correos=1",3572,1166,32.6427771556551,1.73872399271239,7871470.73768197,27.4476483762598,0.0173872399271239,2441703860.51437
"Propension alta","2019-06","Ejecutivo=1, Correos=2",20821,6841,32.8562509005331,1.74893949142205,7807716.11445176,27.4418615820566,0.0174893949142205,14295782035.2534
"Propension alta","2019-07","Ejecutivo=0, Correos=0",2833,935,33.0038828097423,1.75191301579621,5946219.45534769,27.4458171549594,0.0175191301579621,1490977073.4427
"Propension alta","2019-07","Ejecutivo=0, Correos=1",3252,1100,33.8253382533825,1.74567315480457,5722091.57902829,27.530135301353,0.0174567315480457,1686906209.79595
"Propension alta","2019-07","Ejecutivo=0, Correos=2",2767,922,33.3212865919769,1.74559931698464,5586438.79436212,27.5847488254427,0.0174559931698464,1383194241.66239
"Propension alta","2019-07","Ejecutivo=0, Correos=3",6888,2332,33.855981416957,1.7519515242957,5807179.56083043,27.5360046457607,0.017519515242957,3644192881.32014
"Propension alta","2019-07","Ejecutivo=0, Correos=4",11086,3649,32.9153887786397,1.76361581093204,5756278.25780263,27.2983041674184,0.0176361581093204,5641547009.92159
"Propension alta","2019-07","Ejecutivo=1, Correos=0",3179,989,31.1104120792702,1.76757319936465,8540390.27744574,27.6332179930796,0.0176757319936465,2303019999.60085
"Propension alta","2019-07","Ejecutivo=1, Correos=1",3600,1130,31.3888888888889,1.74771369134792,8404494.01861111,27.3794444444444,0.0174771369134792,2533976372.35754
"Propension alta","2019-07","Ejecutivo=1, Correos=2",21053,6861,32.5891796893554,1.75724565601034,7947240.12463782,27.4954163302142,0.0175724565601034,14697663544.2363
"Propension alta","2019-08","Ejecutivo=0, Correos=0",2900,1002,34.551724137931,1.75158451051387,5245865.3537931,27.6775862068966,0.0175158451051387,1421699872.2306
"Propension alta","2019-08","Ejecutivo=0, Correos=1",3390,1196,35.2802359882006,1.74757344818012,5763227.85162242,27.6507374631268,0.0174757344818012,1857876240.11081
"Propension alta","2019-08","Ejecutivo=0, Correos=2",2654,916,34.5139412207988,1.73978802426903,5829244.98492841,27.5746043707611,0.0173978802426903,1428268953.96622
"Propension alta","2019-08","Ejecutivo=0, Correos=3",6852,2309,33.6981903093987,1.75312386452086,5798865.06246351,27.3028312901343,0.0175312386452086,3573983099.47835
"Propension alta","2019-08","Ejecutivo=0, Correos=4",11179,3715,33.231952768584,1.74974473166783,5748342.48886305,27.4608641202254,0.0174974473166783,5722576198.88342
"Propension alta","2019-08","Ejecutivo=1, Correos=0",3232,1031,31.8997524752475,1.75461954702027,8033729.11262376,27.5414603960396,0.0175461954702027,2232954447.54178
"Propension alta","2019-08","Ejecutivo=1, Correos=1",3561,1117,31.3675933726481,1.75471012003277,7932224.59955069,27.5051951698961,0.0175471012003277,2385514517.47374
"Propension alta","2019-08","Ejecutivo=1, Correos=2",20945,6748,32.2177130580091,1.74991819530771,7958252.05939365,27.5490093100979,0.0174991819530772,14440213222.2364
"Propension alta","2019-09","Ejecutivo=0, Correos=0",2916,990,33.9506172839506,1.75825197260878,5773101.50720165,27.5360082304527,0.0175825197260878,1543903785.73383
"Propension alta","2019-09","Ejecutivo=0, Correos=1",3302,1100,33.313143549364,1.73947069539122,5962138.9812235,27.5557238037553,0.0173947069539122,1752683695.85093
"Propension alta","2019-09","Ejecutivo=0, Correos=2",2682,901,33.5943325876212,1.74735390227669,6148218.09582401,27.4727815063386,0.0174735390227669,1482943359.21792
"Propension alta","2019-09","Ejecutivo=0, Correos=3",6764,2308,34.1218214074512,1.74971046872229,6007230.3187463,27.6877587226493,0.0174971046872229,3747152353.52264
"Propension alta","2019-09","Ejecutivo=0, Correos=4",11085,3829,34.5421741091565,1.75372627406012,5815199.38502481,27.4893098782138,0.0175372627406012,5987738185.56388
"Propension alta","2019-09","Ejecutivo=1, Correos=0",3159,952,30.1361190250079,1.75078794801731,7736850.07185818,27.5603038936372,0.0175078794801731,1982429153.05458
"Propension alta","2019-09","Ejecutivo=1, Correos=1",3556,1155,32.4803149606299,1.74603365667944,8287814.63470191,27.4642857142857,0.0174603365667944,2559658474.29131
"Propension alta","2019-09","Ejecutivo=1, Correos=2",20960,6889,32.8673664122137,1.74295700822918,7660025.03010496,27.4747614503817,0.0174295700822918,14089613039.3378
"Propension alta","2019-10","Ejecutivo=0, Correos=0",2844,946,33.2630098452883,1.75979913337703,6170176.54465542,27.3220815752461,0.0175979913337703,1565514787.78913
"Propension alta","2019-10","Ejecutivo=0, Correos=1",3272,1135,34.6882640586797,1.72620483865977,5845387.47738386,27.6213325183374,0.0172620483865977,1762926340.12587
"Propension alta","2019-10","Ejecutivo=0, Correos=2",2823,976,34.5731491321289,1.73838981921671,5512794.67906482,27.5334750265675,0.0173838981921671,1435746176.93641
"Propension alta","2019-10","Ejecutivo=0, Correos=3",6907,2306,33.3864195743449,1.74643594392359,5791780.02924569,27.3904734327494,0.0174643594392359,3562260650.23567
"Propension alta","2019-10","Ejecutivo=0, Correos=4",11166,3815,34.166218878739,1.74838106377774,5594317.46140068,27.4605051047824,0.0174838106377774,5714308771.71633
"Propension alta","2019-10","Ejecutivo=1, Correos=0",3113,984,31.609380019274,1.73302513410097,7648032.15258593,27.3250883392226,0.0173302513410097,1985837216.27597
"Propension alta","2019-10","Ejecutivo=1, Correos=1",3463,1119,32.3130233901242,1.76234654801943,8464721.26104534,27.5036095870632,0.0176234654801943,2561938847.80779
"Propension alta","2019-10","Ejecutivo=1, Correos=2",21089,6820,32.3391341457632,1.74980424867786,8023176.41903362,27.566883209256,0.0174980424867786,14722234666.5581
"Propension alta","2019-11","Ejecutivo=0, Correos=0",2983,1012,33.9255782769024,1.75278274617494,6647543.73650687,27.4767013074086,0.0175278274617494,1807164449.80592
"Propension alta","2019-11","Ejecutivo=0, Correos=1",3334,1089,32.6634673065387,1.74607931187929,5980126.98110378,27.626874625075,0.0174607931187929,1752149985.57239
"Propension alta","2019-11","Ejecutivo=0, Correos=2",2650,866,32.6792452830189,1.7451851930195,5825188.71660377,27.2581132075472,0.017451851930195,1337727294.20567
"Propension alta","2019-11","Ejecutivo=0, Correos=3",6919,2285,33.0250036132389,1.75678887353585,5925523.29773089,27.5941610059257,0.0175678887353585,3662294931.2896
"Propension alta","2019-11","Ejecutivo=0, Correos=4",11103,3876,34.909483923264,1.75719284336837,5890508.64090786,27.5196793659371,0.0175719284336837,6159775388.06697
"Propension alta","2019-11","Ejecutivo=1, Correos=0",3185,1030,32.3390894819466,1.74973990978517,8109293.34128728,27.4555729984301,0.0174973990978517,2237804968.7905
"Propension alta","2019-11","Ejecutivo=1, Correos=1",3516,1091,31.0295790671217,1.74254872263595,7095838.0887372,27.5082480091013,0.0174254872263595,2069098914.20096
"Propension alta","2019-11","Ejecutivo=1, Correos=2",20936,6664,31.8303400840657,1.75037337920566,8023062.96135843,27.4091517004203,0.0175037337920566,14304829550.0936
"Propension alta","2019-12","Ejecutivo=0, Correos=0",2968,1005,33.8611859838275,1.75658384677034,6045972.36287062,27.6293800539084,0.0175658384677034,1645484202.38517
"Propension alta","2019-12","Ejecutivo=0, Correos=1",3257,1058,32.4838808719681,1.74910892707676,5964796.25852011,27.3291372428615,0.0174910892707676,1682038252.30229
"Propension alta","2019-12","Ejecutivo=0, Correos=2",2752,902,32.7761627906977,1.74335390289783,6315414.08284884,27.4974563953488,0.0174335390289783,1522645893.54423
"Propension alta","2019-12","Ejecutivo=0, Correos=3",6884,2331,33.8611272515979,1.75083952127369,5958614.86955259,27.5538930854155,0.0175083952127369,3737600935.3489
"Propension alta","2019-12","Ejecutivo=0, Correos=4",11081,3675,33.1648768161718,1.75111628800003,5566091.98826821,27.369190506272,0.0175111628800003,5467072818.96412
"Propension alta","2019-12","Ejecutivo=1, Correos=0",3096,985,31.8152454780362,1.75102273739455,8090999.09173127,27.5826873385013,0.0175102273739455,2147154565.20734
"Propension alta","2019-12","Ejecutivo=1, Correos=1",3482,1151,33.0557151062608,1.74531236664546,7653777.41901206,27.5373348650201,0.0174531236664546,2361111206.59573
"Propension alta","2019-12","Ejecutivo=1, Correos=2",21048,6707,31.8652603572786,1.74809409271739,7857543.29404219,27.4588084378563,0.0174809409271739,14106947281.9847
"Propension alta","2020-01","Ejecutivo=0, Correos=0",2892,992,34.3015214384509,1.74250159034656,5617376.38762102,27.4062932226833,0.0174250159034656,1483584450.30931
"Propension alta","2020-01","Ejecutivo=0, Correos=1",3289,1129,34.3265430221952,1.75066611986603,6070606.34660991,27.5719063545151,0.0175066611986603,1845355345.73866
"Propension alta","2020-01","Ejecutivo=0, Correos=2",2748,959,34.8981077147016,1.75378713929715,6122964.61135371,27.3486171761281,0.0175378713929715,1570711997.29231
"Propension alta","2020-01","Ejecutivo=0, Correos=3",6741,2360,35.009642486278,1.74787479941525,5317387.93042575,27.4684764871681,0.0174787479941525,3359918045.29884
"Propension alta","2020-01","Ejecutivo=0, Correos=4",11056,3720,33.6468885672938,1.75915649815457,5876921.46653401,27.4222141823444,0.0175915649815457,5883563814.28249
"Propension alta","2020-01","Ejecutivo=1, Correos=0",3181,1026,32.2540081735303,1.74785920928645,7639351.30462119,27.6318767683119,0.0174785920928645,2111504064.25198
"Propension alta","2020-01","Ejecutivo=1, Correos=1",3632,1167,32.1310572687225,1.74739106527503,8093820.78964758,27.6123348017621,0.0174739106527503,2541961753.49844
"Propension alta","2020-01","Ejecutivo=1, Correos=2",20994,6828,32.5235781651901,1.7457608632639,8061824.37434505,27.5220062875107,0.017457608632639,14748930032.4131
"Propension alta","2020-02","Ejecutivo=0, Correos=0",2873,993,34.5631743821789,1.74381121687821,5863143.26801253,27.4782457361643,0.0174381121687821,1555525629.29392
"Propension alta","2020-02","Ejecutivo=0, Correos=1",3180,1066,33.5220125786163,1.75173669986206,6209502.5,27.5550314465409,0.0175173669986206,1782280396.98574
"Propension alta","2020-02","Ejecutivo=0, Correos=2",2642,873,33.0431491294474,1.7440688148338,5980226.166919,27.4492808478425,0.017440688148338,1393550187.85346
"Propension alta","2020-02","Ejecutivo=0, Correos=3",6855,2292,33.4354485776805,1.75136551831098,6037506.84784829,27.4948212983224,0.0175136551831098,3716632118.84597
"Propension alta","2020-02","Ejecutivo=0, Correos=4",11031,3714,33.6687516997552,1.75398239846132,5760562.97606745,27.4656876076512,0.0175398239846132,5749101088.26949
"Propension alta","2020-02","Ejecutivo=1, Correos=0",3225,1038,32.1860465116279,1.74998318195225,8131222.81612403,27.5823255813953,0.0174998318195225,2272460090.11001
"Propension alta","2020-02","Ejecutivo=1, Correos=1",3582,1185,33.0820770519263,1.74089530087409,7857629.24176438,27.4544946957007,0.0174089530087409,2481077726.91428
"Propension alta","2020-02","Ejecutivo=1, Correos=2",21380,6728,31.4686623012161,1.75428764000064,8052506.16183349,27.4856407857811,0.0175428764000064,14571974617.9808
"Propension alta","2020-03","Ejecutivo=0, Correos=0",2821,942,33.3924140375753,1.74933519999791,6003030.80361574,27.4218362282878,0.0174933519999791,1512731632.64697
"Propension alta","2020-03","Ejecutivo=0, Correos=1",3293,1108,33.6471302763438,1.76223411723962,5884423.13999393,27.5156392347404,0.0176223411723962,1764156994.5839
"Propension alta","2020-03","Ejecutivo=0, Correos=2",2627,877,33.3840883136658,1.76249269794084,5287055.36848116,27.5055196041112,0.0176249269794084,1254322824.96782
"Propension alta","2020-03","Ejecutivo=0, Correos=3",6885,2280,33.1154684095861,1.74002297611215,5680612.09310094,27.3445170660857,0.0174002297611215,3434943535.14762
"Propension alta","2020-03","Ejecutivo=0, Correos=4",10934,3692,33.7662337662338,1.7526275989109,5988659.53438815,27.5818547649534,0.017526275989109,5962499511.81249
"Propension alta","2020-03","Ejecutivo=1, Correos=0",3176,1053,33.1549118387909,1.75626757654758,7897929.54880353,27.6967884130982,0.0175626757654758,2257453225.58169
"Propension alta","2020-03","Ejecutivo=1, Correos=1",3542,1146,32.3546019198193,1.74080453001338,7720941.93083004,27.5203274985884,0.0174080453001338,2363417298.28155
"Propension alta","2020-03","Ejecutivo=1, Correos=2",21107,6837,32.3920974084427,1.75124004955396,7891517.50201355,27.5266973042119,0.0175124004955396,14507497403.6759
"Propension alta","2020-04","Ejecutivo=0, Correos=0",2813,962,34.1983647351582,1.75125387251884,5782703.60362602,27.4777817276929,0.0175125387251884,1493049673.00548
"Propension alta","2020-04","Ejecutivo=0, Correos=1",3233,1085,33.5601608413238,1.74800965371625,5428213.20445407,27.4447881224869,0.0174800965371625,1575621791.28998
"Propension alta","2020-04","Ejecutivo=0, Correos=2",2552,857,33.5815047021944,1.75416242080062,6427545.28369906,27.5873824451411,0.0175416242080062,1487168522.78837
"Propension alta","2020-04","Ejecutivo=0, Correos=3",6676,2251,33.7177950868784,1.75849404532058,6021042.94113241,27.3812162971839,0.0175849404532058,3640369099.89111
"Propension alta","2020-04","Ejecutivo=0, Correos=4",11047,3713,33.610935095501,1.75422100024734,5972031.84231013,27.5186023354757,0.0175422100024734,5971330772.87484
"Propension alta","2020-04","Ejecutivo=1, Correos=0",3228,1104,34.2007434944238,1.74405346850299,7803645.18370508,27.6592317224287,0.0174405346850299,2317864138.76155
"Propension alta","2020-04","Ejecutivo=1, Correos=1",3546,1198,33.7845459672871,1.73844130053294,7721074.46700508,27.3567399887197,0.0173844130053294,2451902704.46002
"Propension alta","2020-04","Ejecutivo=1, Correos=2",21092,6730,31.907832353499,1.75521473369169,7771243.78209748,27.4361369239522,0.0175521473369169,14048817527.125
"Propension alta","2020-05","Ejecutivo=0, Correos=0",2796,954,34.1201716738197,1.7559188562684,5695431.55579399,27.5261087267525,0.017559188562684,1465114636.38602
"Propension alta","2020-05","Ejecutivo=0, Correos=1",3358,1155,34.3954734961286,1.73924638193241,6236780.00357356,27.4967242406194,0.0173924638193241,1920548800.81356
"Propension alta","2020-05","Ejecutivo=0, Correos=2",2578,842,32.6609775019395,1.75048509688376,5427673.41854151,27.5760279286268,0.0175048509688376,1230549649.69085
"Propension alta","2020-05","Ejecutivo=0, Correos=3",7031,2335,33.2100696913668,1.75290937277499,5758493.86104395,27.4736168397099,0.0175290937277499,3611891603.07746
"Propension alta","2020-05","Ejecutivo=0, Correos=4",11193,3839,34.2982221031002,1.7461773010588,5942956.97900474,27.5038863575449,0.017461773010588,6110381323.99859
"Propension alta","2020-05","Ejecutivo=1, Correos=0",3133,999,31.8863708905203,1.74579770677389,7845684.41557613,27.6332588573252,0.0174579770677389,2108912499.48531
"Propension alta","2020-05","Ejecutivo=1, Correos=1",3583,1113,31.0633547306726,1.74673882330377,7806470.02958415,27.5498185877756,0.0174673882330377,2331841447.37902
"Propension alta","2020-05","Ejecutivo=1, Correos=2",21064,6749,32.0404481579947,1.74699038283146,7855237.77862704,27.492404101785,0.0174699038283146,14199545009.0747
"Propension alta","2020-06","Ejecutivo=0, Correos=0",2846,998,35.0667603654252,1.74942454992807,6167728.04708363,27.4082923401265,0.0174942454992807,1645876576.70637
"Propension alta","2020-06","Ejecutivo=0, Correos=1",3330,1116,33.5135135135135,1.74477494130813,6363940.64624625,27.5522522522523,0.0174477494130813,1903954903.01547
"Propension alta","2020-06","Ejecutivo=0, Correos=2",2658,843,31.7155756207675,1.74144059027821,5147601.47253574,27.3987960872837,0.0174144059027821,1154232961.50927
"Propension alta","2020-06","Ejecutivo=0, Correos=3",6884,2313,33.5996513654852,1.75286874674125,5692789.80418361,27.4079023823359,0.0175286874674125,3528170038.51219
"Propension alta","2020-06","Ejecutivo=0, Correos=4",11031,3720,33.7231438672831,1.75244895664599,5899919.69703563,27.476112773094,0.0175244895664599,5894498432.53277
"Propension alta","2020-06","Ejecutivo=1, Correos=0",3142,982,31.2539783577339,1.74048822121825,7579296.7221515,27.4767663908339,0.0174048822121825,1984392820.89431
"Propension alta","2020-06","Ejecutivo=1, Correos=1",3630,1195,32.9201101928375,1.75080709640194,8305650.48236915,27.3619834710744,0.0175080709640194,2651477864.09415
"Propension alta","2020-06","Ejecutivo=1, Correos=2",20923,6711,32.0747502748172,1.75584775620269,8025037.10576877,27.4979209482388,0.0175584775620269,14506080706.9591
"Propension alta","2020-07","Ejecutivo=0, Correos=0",2852,1012,35.4838709677419,1.74870592850942,5923686.51963534,27.4056802244039,0.0174870592850942,1602065615.7989
"Propension alta","2020-07","Ejecutivo=0, Correos=1",3419,1114,32.5826264989763,1.73916863943972,5365587.09300965,27.5568879789412,0.0173916863943972,1597164251.82681
"Propension alta","2020-07","Ejecutivo=0, Correos=2",2736,960,35.0877192982456,1.74331041654468,5781683.72368421,27.6348684210526,0.0174331041654468,1491253881.41415
"Propension alta","2020-07","Ejecutivo=0, Correos=3",6750,2272,33.6592592592593,1.74787320266417,6040147.79674074,27.5942222222222,0.0174787320266417,3691754229.56896
"Propension alta","2020-07","Ejecutivo=0, Correos=4",11120,3812,34.2805755395683,1.74009256319256,5670158.50269784,27.5680755395683,0.0174009256319256,5781291621.28909
"Propension alta","2020-07","Ejecutivo=1, Correos=0",3215,1035,32.1928460342146,1.73698040133849,7962231.02488336,27.4559875583204,0.0173698040133849,2190708725.06721
"Propension alta","2020-07","Ejecutivo=1, Correos=1",3513,1113,31.6823228010248,1.76977144769001,8406330.4990037,27.6054654141759,0.0176977144769001,2551818735.34327
"Propension alta","2020-07","Ejecutivo=1, Correos=2",21080,6868,32.5806451612903,1.74907867905813,8001462.31204934,27.4517077798861,0.0174907867905813,14715079392.0531
"Propension alta","2020-08","Ejecutivo=0, Correos=0",2962,990,33.4233625928427,1.75068073907043,6049538.57157326,27.5128291694801,0.0175068073907043,1608971064.2247
"Propension alta","2020-08","Ejecutivo=0, Correos=1",3294,1135,34.4565877352763,1.7407867643393,5895785.65938069,27.5916818457802,0.017407867643393,1792195709.09472
"Propension alta","2020-08","Ejecutivo=0, Correos=2",2690,954,35.4646840148699,1.75089191720426,5576004.27657993,27.3717472118959,0.0175089191720426,1421677799.81996
"Propension alta","2020-08","Ejecutivo=0, Correos=3",6932,2397,34.5787651471437,1.74170806023935,6130269.13286209,27.6633006347374,0.0174170806023935,3948298717.86488
"Propension alta","2020-08","Ejecutivo=0, Correos=4",11027,3752,34.0255735920921,1.75197977086343,5785994.19860343,27.5673347238596,0.0175197977086343,5848824716.61409
"Propension alta","2020-08","Ejecutivo=1, Correos=0",3146,1006,31.9771137952956,1.7540391750256,8048558.51112524,27.5381436745073,0.017540391750256,2181785540.74183
"Propension alta","2020-08","Ejecutivo=1, Correos=1",3512,1136,32.3462414578588,1.75378823948403,8302141.92995444,27.3963553530752,0.0175378823948403,2527382171.22232
"Propension alta","2020-08","Ejecutivo=1, Correos=2",21127,6708,31.7508401571449,1.74837997368726,8021708.91972358,27.4609267761632,0.0174837997368726,14407500309.11
"Propension alta","2020-09","Ejecutivo=0, Correos=0",2885,1002,34.7313691507799,1.73956963089133,5763936.86655113,27.534835355286,0.0173956963089133,1542340811.97884
"Propension alta","2020-09","Ejecutivo=0, Correos=1",3293,1164,35.3477072578196,1.74721188734367,5868846.13665351,27.3865775888248,0.0174721188734367,1822645674.601
"Propension alta","2020-09","Ejecutivo=0, Correos=2",2662,841,31.5927873779113,1.74423700566856,6161813.74042074,27.4928625093914,0.0174423700566856,1385654777.50706
"Propension alta","2020-09","Ejecutivo=0, Correos=3",6798,2304,33.8923212709621,1.75666413004693,5850457.95307443,27.5788467196234,0.0175666413004693,3643588722.92271
"Propension alta","2020-09","Ejecutivo=0, Correos=4",11529,3857,33.4547662416515,1.75041071144398,5685819.1556076,27.4528580102351,0.0175041071144398,5877304204.76064
"Propension alta","2020-09","Ejecutivo=1, Correos=0",3119,1040,33.3440205193972,1.749950687236,7989291.84963129,27.5113818531581,0.01749950687236,2231078797.26425
"Propension alta","2020-09","Ejecutivo=1, Correos=1",3603,1185,32.8892589508743,1.75768576771218,7399198.87010824,27.4279766860949,0.0175768576771218,2358070491.43995
