"Cluster","Mes","Tratamiento","N_Simulaciones","N_Ventas","Tasa_Curse","Tasa_Promedio","Monto_Promedio","Plazo_Promedio","Tasa_Prom","Revenue_Potencial"
"Alta","2019-10","Ejecutivo=0, Correos=0",1456,563,38.6675824175824,1.753857246691,3049411.58585165,27.5103021978022,0.01753857246691,462078889.715333
"Alta","2019-10","Ejecutivo=0, Correos=1",1704,705,41.3732394366197,1.74543385447029,2946787.87910798,27.7177230046948,0.0174543385447029,560634432.310952
"Alta","2019-10","Ejecutivo=0, Correos=2",1405,563,40.0711743772242,1.75837391381388,3004961.47544484,27.423487544484,0.0175837391381388,455102398.360525
"Alta","2019-10","Ejecutivo=0, Correos=3",3560,1410,39.6067415730337,1.73693610290295,2862158.21713483,27.5657303370787,0.0173693610290295,1077228562.05826
"Alta","2019-10","Ejecutivo=0, Correos=4",5890,2369,40.2207130730051,1.75239161892729,2954459.91426146,27.5667232597623,0.0175239161892729,1886123692.94253
"Alta","2019-10","Ejecutivo=1, Correos=0",1600,599,37.4375,1.73823165051253,3163636.59,27.338125,0.0173823165051253,501902713.66686
"Alta","2019-10","Ejecutivo=1, Correos=1",1845,750,40.650406504065,1.73567819866442,3026198.34471545,27.6422764227642,0.0173567819866442,607109623.588588
"Alta","2019-10","Ejecutivo=1, Correos=2",11223,4507,40.1586028691081,1.75820451840113,3014563.61739285,27.5183106121358,0.0175820451840113,3667628851.75076
"Alta","2019-11","Ejecutivo=0, Correos=0",1455,572,39.3127147766323,1.74753657328416,3049588.98350515,27.6948453608247,0.0174753657328416,470940700.968412
"Alta","2019-11","Ejecutivo=0, Correos=1",1744,690,39.5642201834862,1.74578881541189,3110945.40252294,27.5980504587156,0.0174578881541189,576801630.166633
"Alta","2019-11","Ejecutivo=0, Correos=2",1355,513,37.859778597786,1.75176890202514,3057746.3099631,27.5424354243542,0.0175176890202514,422165964.81262
"Alta","2019-11","Ejecutivo=0, Correos=3",3722,1512,40.6233207952714,1.74785036925348,2991839.5424503,27.4605051047824,0.0174785036925348,1210796399.14648
"Alta","2019-11","Ejecutivo=0, Correos=4",5945,2455,41.2952060555088,1.75346803472516,3015094.13574432,27.5523969722456,0.0175346803472516,1994942279.95532
"Alta","2019-11","Ejecutivo=1, Correos=0",1687,688,40.7824540604624,1.74688001546652,2839051.24777712,27.3906342620036,0.0174688001546652,521118780.987986
"Alta","2019-11","Ejecutivo=1, Correos=1",1810,726,40.1104972375691,1.7609829238256,2930273.05690608,27.4276243093923,0.017609829238256,573275634.534195
"Alta","2019-11","Ejecutivo=1, Correos=2",11140,4354,39.0843806104129,1.74988940025587,2926674.74335727,27.3831238779174,0.0174988940025587,3404974116.94082
"Alta","2019-12","Ejecutivo=0, Correos=0",1499,565,37.6917945296865,1.77462599575403,2977665.54903269,27.3442294863242,0.0177462599575403,455676722.428136
"Alta","2019-12","Ejecutivo=0, Correos=1",1657,640,38.6240193120097,1.74588224843485,2984994.07000603,27.2951116475558,0.0174588224843485,507527326.481917
"Alta","2019-12","Ejecutivo=0, Correos=2",1479,605,40.9060175794456,1.7428512390113,2943363.59837728,27.3908045977011,0.017428512390113,473919810.204117
"Alta","2019-12","Ejecutivo=0, Correos=3",3603,1443,40.0499583680266,1.74840650800425,2915805.16097696,27.5101304468498,0.0174840650800425,1128671247.66254
"Alta","2019-12","Ejecutivo=0, Correos=4",5863,2352,40.1159815793962,1.74867409277439,3018561.32833021,27.3870032406618,0.0174867409277439,1895960979.7368
"Alta","2019-12","Ejecutivo=1, Correos=0",1628,658,40.4176904176904,1.73957435344822,2955325.15970516,27.541769041769,0.0173957435344822,519444691.543206
"Alta","2019-12","Ejecutivo=1, Correos=1",1830,713,38.9617486338798,1.73462194811399,3036978.27540984,27.7098360655738,0.0173462194811399,580306427.721167
"Alta","2019-12","Ejecutivo=1, Correos=2",11269,4537,40.2608927145266,1.74772717243938,2978381.51371018,27.4466234803443,0.0174772717243938,3614677165.98898
"Alta","2020-01","Ejecutivo=0, Correos=0",1479,595,40.2298850574713,1.73827350077105,3184897.17308993,27.5212981744422,0.0173827350077105,505403208.025691
"Alta","2020-01","Ejecutivo=0, Correos=1",1693,685,40.4607206142942,1.7451315307981,2823355.56763142,27.4991139988187,0.017451315307981,517543979.255318
"Alta","2020-01","Ejecutivo=0, Correos=2",1429,605,42.3372988103569,1.76000155962207,2844983.36389083,27.4030790762771,0.0176000155962207,463117534.780284
"Alta","2020-01","Ejecutivo=0, Correos=3",3588,1443,40.2173913043478,1.75193670835346,2970746.40607581,27.4411928651059,0.0175193670835346,1149425073.20164
"Alta","2020-01","Ejecutivo=0, Correos=4",5751,2307,40.1147626499739,1.75402123874074,2928278.1537124,27.4545296470179,0.0175402123874074,1814596867.09089
"Alta","2020-01","Ejecutivo=1, Correos=0",1636,648,39.6088019559902,1.75068423937225,2970473.3905868,27.7671149144254,0.0175068423937225,522085642.799393
"Alta","2020-01","Ejecutivo=1, Correos=1",1892,761,40.2219873150106,1.75299726662975,2960703.54598309,27.6627906976744,0.0175299726662975,609587688.433382
"Alta","2020-01","Ejecutivo=1, Correos=2",11157,4510,40.4230527919692,1.75897824831327,2976867.62436139,27.5339248902035,0.0175897824831327,3628020456.13566
"Alta","2020-02","Ejecutivo=0, Correos=0",1427,575,40.2943237561317,1.75374453286116,3199766.87946741,27.4428871758935,0.0175374453286116,493903294.780864
"Alta","2020-02","Ejecutivo=0, Correos=1",1700,681,40.0588235294118,1.75729211007023,3002721.63470588,27.3,0.0175729211007023,547147024.515711
"Alta","2020-02","Ejecutivo=0, Correos=2",1448,570,39.3646408839779,1.74445091765094,2934108.60359116,27.9482044198895,0.0174445091765094,454954036.980356
"Alta","2020-02","Ejecutivo=0, Correos=3",3707,1449,39.0882114917723,1.75191377038478,3078151.91907203,27.5405988670084,0.0175191377038478,1200414400.72638
"Alta","2020-02","Ejecutivo=0, Correos=4",5936,2384,40.1617250673854,1.7501727429156,2987674.11051213,27.582884097035,0.017501727429156,1917970783.83459
"Alta","2020-02","Ejecutivo=1, Correos=0",1663,649,39.0258568851473,1.75425695524109,2851405.77751052,27.5898977751052,0.0175425695524109,499693964.442247
"Alta","2020-02","Ejecutivo=1, Correos=1",1899,762,40.1263823064771,1.74864816309268,2971415.46550816,27.521327014218,0.0174864816309268,607727126.895134
"Alta","2020-02","Ejecutivo=1, Correos=2",11156,4434,39.7454284689853,1.74421730653578,2993434.83183937,27.4775905342417,0.0174421730653578,3546992914.55258
"Alta","2020-03","Ejecutivo=0, Correos=0",1396,565,40.4727793696275,1.74011612358323,3159589.72421203,27.3603151862464,0.0174011612358323,473754940.125283
"Alta","2020-03","Ejecutivo=0, Correos=1",1708,682,39.9297423887588,1.7428255061877,3053870.91042155,27.3846604215457,0.017428255061877,554156846.795606
"Alta","2020-03","Ejecutivo=0, Correos=2",1356,553,40.7817109144543,1.73044120231767,3005433.9100295,27.6666666666667,0.0173044120231767,443541947.858155
"Alta","2020-03","Ejecutivo=0, Correos=3",3684,1445,39.2236699239957,1.72729829810243,2934080.69869707,27.3132464712269,0.0172729829810243,1114313558.85315
"Alta","2020-03","Ejecutivo=0, Correos=4",5909,2340,39.6006092401422,1.7581984073154,2933669.94026062,27.4007446268404,0.017581984073154,1844881821.70966
"Alta","2020-03","Ejecutivo=1, Correos=0",1645,658,40,1.73117804518727,3028776.40668693,27.4765957446808,0.0173117804518727,528307737.091956
"Alta","2020-03","Ejecutivo=1, Correos=1",1859,770,41.4201183431953,1.7458740341191,3055812.17374933,27.4873587950511,0.017458740341191,629670560.161705
"Alta","2020-03","Ejecutivo=1, Correos=2",11350,4502,39.6651982378855,1.75048301264855,3005633.80784141,27.4541850220264,0.0175048301264855,3626753352.91903
"Alta","2020-04","Ejecutivo=0, Correos=0",1428,557,39.0056022408964,1.7566848358027,3152221.21288515,27.4320728291317,0.017566848358027,471985074.751772
"Alta","2020-04","Ejecutivo=0, Correos=1",1628,659,40.4791154791155,1.74242424580808,2988118.88882064,27.5614250614251,0.0174242424580808,527318934.784966
"Alta","2020-04","Ejecutivo=0, Correos=2",1363,555,40.7190022010271,1.7334046701894,2839943.21349963,27.7828319882612,0.017334046701894,423242161.220734
"Alta","2020-04","Ejecutivo=0, Correos=3",3536,1388,39.2533936651584,1.7372941290278,2905483.72878959,27.3074095022624,0.017372941290278,1066245895.78204
"Alta","2020-04","Ejecutivo=0, Correos=4",5907,2348,39.7494498053157,1.75549796140167,2889764.22600305,27.5176908752328,0.0175549796140167,1828553943.75353
"Alta","2020-04","Ejecutivo=1, Correos=0",1716,707,41.2004662004662,1.75185976367218,3142804.72144522,27.5390442890443,0.0175185976367218,597956781.567524
"Alta","2020-04","Ejecutivo=1, Correos=1",1894,750,39.5987328405491,1.75663671067968,2968272.30570222,27.3579725448786,0.0175663671067968,596745963.400126
"Alta","2020-04","Ejecutivo=1, Correos=2",11211,4566,40.7278565694407,1.74777273302553,3053056.82900723,27.4047810186424,0.0174777273302553,3723195128.66165
"Alta","2020-05","Ejecutivo=0, Correos=0",1470,569,38.7074829931973,1.75864110188161,2878826.57006803,27.3374149659864,0.0175864110188161,439281848.254701
"Alta","2020-05","Ejecutivo=0, Correos=1",1716,682,39.7435897435897,1.76320364839255,3072949.55361305,27.6445221445221,0.0176320364839255,570160573.958271
"Alta","2020-05","Ejecutivo=0, Correos=2",1321,507,38.3800151400454,1.76083174080385,2951039.10825132,27.772899318698,0.0176083174080385,408418423.440412
"Alta","2020-05","Ejecutivo=0, Correos=3",3656,1425,38.9770240700219,1.76576555731443,2979804.71799781,27.4316192560175,0.0176576555731443,1147750672.57121
"Alta","2020-05","Ejecutivo=0, Correos=4",5839,2311,39.5786949820175,1.744062054283,3108381.24764514,27.5132728206885,0.01744062054283,1922084954.38114
"Alta","2020-05","Ejecutivo=1, Correos=0",1647,648,39.344262295082,1.74758404262034,2930138.39647845,27.4663023679417,0.0174758404262034,508239623.725331
"Alta","2020-05","Ejecutivo=1, Correos=1",1924,744,38.6694386694387,1.752188194572,2837210.48648649,27.6772349272349,0.01752188194572,571139241.091811
"Alta","2020-05","Ejecutivo=1, Correos=2",11216,4502,40.1390870185449,1.74769036116552,2933562.85939729,27.4663873038516,0.0174769036116551,3535378562.88
"Alta","2020-06","Ejecutivo=0, Correos=0",1446,600,41.49377593361,1.75985363080873,2941595.93775934,27.3222683264177,0.0175985363080873,473391201.330062
"Alta","2020-06","Ejecutivo=0, Correos=1",1705,695,40.7624633431085,1.74131933299577,3047264.68856305,27.3272727272727,0.0174131933299577,561754122.655335
"Alta","2020-06","Ejecutivo=0, Correos=2",1398,549,39.2703862660944,1.73996503005308,3106196.33619456,27.4048640915594,0.0173996503005308,453281883.481894
"Alta","2020-06","Ejecutivo=0, Correos=3",3576,1376,38.4787472035794,1.74564439948923,3017062.875,27.3017337807606,0.0174564439948923,1103023529.02211
"Alta","2020-06","Ejecutivo=0, Correos=4",5904,2326,39.3970189701897,1.75170817016259,2991727.35111789,27.5142276422764,0.0175170817016259,1870759790.67783
"Alta","2020-06","Ejecutivo=1, Correos=0",1683,672,39.9286987522282,1.73716490505846,2934228.60843731,27.4563279857398,0.0173716490505846,524236965.503437
"Alta","2020-06","Ejecutivo=1, Correos=1",1848,770,41.6666666666667,1.75687678327753,2865684.60768398,27.7743506493506,0.0175687678327753,600923874.620381
"Alta","2020-06","Ejecutivo=1, Correos=2",10911,4434,40.6378883695353,1.74992638719238,2929851.61836679,27.4796993859408,0.0174992638719238,3484084868.49255
"Alta","2020-07","Ejecutivo=0, Correos=0",1411,588,41.6725726435152,1.74829434276535,3011191.81502481,27.4287739192062,0.0174829434276535,473471342.880278
"Alta","2020-07","Ejecutivo=0, Correos=1",1718,671,39.0570430733411,1.74365838304149,3051786.80093132,27.8818393480792,0.0174365838304149,555403871.989316
"Alta","2020-07","Ejecutivo=0, Correos=2",1379,586,42.4945612762872,1.74200954111855,2995182.21899928,27.5358955765047,0.0174200954111855,469442787.559638
"Alta","2020-07","Ejecutivo=0, Correos=3",3625,1461,40.3034482758621,1.75318845566847,3041740.60082759,27.5572413793103,0.0175318845566847,1197720629.52918
"Alta","2020-07","Ejecutivo=0, Correos=4",5992,2393,39.9365821094793,1.74654816468877,2989532.43107477,27.4509345794393,0.0174654816468877,1912598015.68665
"Alta","2020-07","Ejecutivo=1, Correos=0",1646,619,37.6063183475091,1.74841394078396,2998311.93256379,27.4349939246659,0.0174841394078396,496454407.099873
"Alta","2020-07","Ejecutivo=1, Correos=1",1813,734,40.4853833425262,1.76948340495362,2969931.09321566,27.4964147821291,0.0176948340495362,592010054.862405
"Alta","2020-07","Ejecutivo=1, Correos=2",11251,4523,40.2008710336859,1.74672941663169,2977719.78339703,27.4596035907919,0.0174672941663169,3602289777.65395
"Alta","2020-08","Ejecutivo=0, Correos=0",1473,588,39.918533604888,1.74452484827256,2784131.09097081,27.5750169721656,0.0174452484827256,439176471.702945
"Alta","2020-08","Ejecutivo=0, Correos=1",1685,675,40.0593471810089,1.75470065092483,2896977.53175074,27.413649851632,0.0175470065092483,524659314.425032
"Alta","2020-08","Ejecutivo=0, Correos=2",1433,588,41.0327983251919,1.75469825272007,3101447.2128402,27.2240055826936,0.0175469825272007,485782329.487911
"Alta","2020-08","Ejecutivo=0, Correos=3",3603,1462,40.5772966971968,1.73510540475194,3001272.09297807,27.4704412989176,0.0173510540475194,1165729644.22648
"Alta","2020-08","Ejecutivo=0, Correos=4",5972,2420,40.5224380442063,1.75597591765394,2939435.22973878,27.6225720026792,0.0175597591765394,1925168275.50886
"Alta","2020-08","Ejecutivo=1, Correos=0",1665,693,41.6216216216216,1.74726664054177,2937816.05165165,27.6318318318318,0.0174726664054177,548261321.384292
"Alta","2020-08","Ejecutivo=1, Correos=1",1853,731,39.4495412844037,1.75236192064583,2934777.38747976,27.4058283864004,0.0175236192064583,574609530.224094
"Alta","2020-08","Ejecutivo=1, Correos=2",11155,4388,39.336620349619,1.74611133778598,2990662.35499776,27.4477812640072,0.0174611133778598,3507064711.90675
"Alta","2020-09","Ejecutivo=0, Correos=0",1331,537,40.3456048084147,1.7362018755439,3128549.36889557,27.2885048835462,0.017362018755439,443570867.597898
"Alta","2020-09","Ejecutivo=0, Correos=1",1720,692,40.2325581395349,1.75094527936398,3152152.21627907,27.2546511627907,0.0175094527936398,580397784.30342
"Alta","2020-09","Ejecutivo=0, Correos=2",1402,560,39.9429386590585,1.73618458691351,2969294.39087019,27.6533523537803,0.0173618458691351,445108458.978431
"Alta","2020-09","Ejecutivo=0, Correos=3",3608,1469,40.7150776053215,1.75778072901921,3037058.61225055,27.5856430155211,0.0175778072901921,1207086696.77984
"Alta","2020-09","Ejecutivo=0, Correos=4",6019,2409,40.0232596776873,1.74662240183986,2975049.13008805,27.500913773052,0.0174662240183986,1919765743.06511
"Alta","2020-09","Ejecutivo=1, Correos=0",1693,686,40.5197873597165,1.75338179930015,2887020.95038393,27.6515062020083,0.0175338179930015,535733194.985769
"Alta","2020-09","Ejecutivo=1, Correos=1",1903,797,41.8812401471361,1.74330637897835,2961576.0225959,27.5396741986337,0.0174330637897835,631903187.300797
"Alta","2020-09","Ejecutivo=1, Correos=2",11195,4593,41.0272443054935,1.74926110363329,3044263.97087986,27.5343456900402,0.0174926110363329,3756168402.67345
"Alta","2020-10","Ejecutivo=0, Correos=0",1432,581,40.572625698324,1.75958901211545,2777572.84916201,27.7192737430168,0.0175958901211545,439302189.56091
"Alta","2020-10","Ejecutivo=0, Correos=1",1702,665,39.0716803760282,1.74177109105986,3008303.50058754,27.3396004700353,0.0174177109105986,531028888.235209
"Alta","2020-10","Ejecutivo=0, Correos=2",1341,524,39.0753169276659,1.74852390598278,3018131.87397465,27.4914243102163,0.0174852390598278,423971547.063205
"Alta","2020-10","Ejecutivo=0, Correos=3",3601,1458,40.4887531241322,1.75153696648141,2993263.19522355,27.384059983338,0.0175153696648141,1167362899.97443
"Alta","2020-10","Ejecutivo=0, Correos=4",5762,2255,39.1357167650121,1.75674611165008,2935513.10413051,27.6310308920514,0.0175674611165008,1792924315.16045
"Alta","2020-10","Ejecutivo=1, Correos=0",1670,682,40.8383233532934,1.74837944569734,3022394.77964072,27.6335329341317,0.0174837944569734,555506274.125754
