categoria_clusterizacion_numerica,probabilidad_simular,Tratamiento
5,0.06666666666666667,"Ejecutivo=0, Correos=1"
5,0.12345679012345678,"Ejecutivo=0, Correos=2"
5,0.16111111111111112,"Ejecutivo=0, Correos=3"
5,0.13015873015873017,"Ejecutivo=0, Correos=4"
5,0.39655172413793105,"Ejecutivo=1, Correos=0"
5,0.4,"Ejecutivo=1, Correos=1"
5,0.3434343434343434,"Ejecutivo=1, Correos=2"
6,0.16346153846153846,"Ejecutivo=0, Correos=0"
6,0.11403508771929824,"Ejecutivo=0, Correos=1"
6,0.26881720430107525,"Ejecutivo=0, Correos=2"
6,0.1461187214611872,"Ejecutivo=0, Correos=3"
6,0.18980169971671387,"Ejecutivo=0, Correos=4"
6,0.34065934065934067,"Ejecutivo=1, Correos=0"
6,0.37272727272727274,"Ejecutivo=1, Correos=1"
6,0.3763250883392226,"Ejecutivo=1, Correos=2"
7,0.14035087719298245,"Ejecutivo=0, Correos=0"
7,0.1875,"Ejecutivo=0, Correos=1"
7,0.11363636363636363,"Ejecutivo=0, Correos=2"
7,0.2920353982300885,"Ejecutivo=0, Correos=3"
7,0.2315270935960591,"Ejecutivo=0, Correos=4"
7,0.375,"Ejecutivo=1, Correos=0"
7,0.29411764705882354,"Ejecutivo=1, Correos=1"
7,0.36363636363636365,"Ejecutivo=1, Correos=2"
8,0.14965986394557823,"Ejecutivo=0, Correos=0"
8,0.1794871794871795,"Ejecutivo=0, Correos=1"
8,0.13821138211382114,"Ejecutivo=0, Correos=2"
8,0.17307692307692307,"Ejecutivo=0, Correos=3"
8,0.21363636363636362,"Ejecutivo=0, Correos=4"
8,0.2692307692307692,"Ejecutivo=1, Correos=0"
8,0.3,"Ejecutivo=1, Correos=1"
8,0.34462151394422313,"Ejecutivo=1, Correos=2"
9,0.2370600414078675,"Ejecutivo=0, Correos=0"
9,0.210431654676259,"Ejecutivo=0, Correos=1"
9,0.22091503267973855,"Ejecutivo=0, Correos=2"
9,0.26216484607745777,"Ejecutivo=0, Correos=3"
9,0.26788990825688075,"Ejecutivo=0, Correos=4"
9,0.41374474053295934,"Ejecutivo=1, Correos=0"
9,0.4204131227217497,"Ejecutivo=1, Correos=1"
9,0.446984126984127,"Ejecutivo=1, Correos=2"
10,0.20893371757925072,"Ejecutivo=0, Correos=0"
10,0.21632124352331605,"Ejecutivo=0, Correos=1"
10,0.24175824175824176,"Ejecutivo=0, Correos=2"
10,0.24623444662737393,"Ejecutivo=0, Correos=3"
10,0.26277989015631603,"Ejecutivo=0, Correos=4"
10,0.38929440389294406,"Ejecutivo=1, Correos=0"
10,0.38990825688073394,"Ejecutivo=1, Correos=1"
10,0.44232331437855404,"Ejecutivo=1, Correos=2"
11,0.19887005649717515,"Ejecutivo=0, Correos=0"
11,0.2221130221130221,"Ejecutivo=0, Correos=1"
11,0.24608355091383813,"Ejecutivo=0, Correos=2"
11,0.25768511093290564,"Ejecutivo=0, Correos=3"
11,0.26304347826086955,"Ejecutivo=0, Correos=4"
11,0.4206827309236948,"Ejecutivo=1, Correos=0"
11,0.4252461951656222,"Ejecutivo=1, Correos=1"
11,0.44927985132414433,"Ejecutivo=1, Correos=2"
12,0.08144329896907217,"Ejecutivo=0, Correos=0"
12,0.09593023255813954,"Ejecutivo=0, Correos=1"
12,0.09747292418772563,"Ejecutivo=0, Correos=2"
12,0.1378299120234604,"Ejecutivo=0, Correos=3"
12,0.14004914004914004,"Ejecutivo=0, Correos=4"
12,0.27994616419919244,"Ejecutivo=1, Correos=0"
12,0.29924242424242425,"Ejecutivo=1, Correos=1"
12,0.3179381443298969,"Ejecutivo=1, Correos=2"
13,0.07869742198100407,"Ejecutivo=0, Correos=0"
13,0.09803921568627451,"Ejecutivo=0, Correos=1"
13,0.12475633528265107,"Ejecutivo=0, Correos=2"
13,0.12723521320495185,"Ejecutivo=0, Correos=3"
13,0.14279835390946502,"Ejecutivo=0, Correos=4"
13,0.2565597667638484,"Ejecutivo=1, Correos=0"
13,0.33147632311977715,"Ejecutivo=1, Correos=1"
13,0.3169861792242532,"Ejecutivo=1, Correos=2"
14,0.07419150285351934,"Ejecutivo=0, Correos=0"
14,0.10809214412285884,"Ejecutivo=0, Correos=1"
14,0.11415863602668644,"Ejecutivo=0, Correos=2"
14,0.12703101920236337,"Ejecutivo=0, Correos=3"
14,0.13762673676304918,"Ejecutivo=0, Correos=4"
14,0.2727272727272727,"Ejecutivo=1, Correos=0"
14,0.31492248062015504,"Ejecutivo=1, Correos=1"
14,0.31761225200139226,"Ejecutivo=1, Correos=2"
15,0.14733542319749215,"Ejecutivo=0, Correos=0"
15,0.1797153024911032,"Ejecutivo=0, Correos=1"
15,0.20924574209245742,"Ejecutivo=0, Correos=2"
15,0.1870286576168929,"Ejecutivo=0, Correos=3"
15,0.21779425393883226,"Ejecutivo=0, Correos=4"
15,0.35310344827586204,"Ejecutivo=1, Correos=0"
15,0.3469387755102041,"Ejecutivo=1, Correos=1"
15,0.3887959866220736,"Ejecutivo=1, Correos=2"
16,0.13824289405684753,"Ejecutivo=0, Correos=0"
16,0.15292712066905614,"Ejecutivo=0, Correos=1"
16,0.1669195751138088,"Ejecutivo=0, Correos=2"
16,0.205950991831972,"Ejecutivo=0, Correos=3"
16,0.1926273942898446,"Ejecutivo=0, Correos=4"
16,0.3855721393034826,"Ejecutivo=1, Correos=0"
16,0.36533957845433257,"Ejecutivo=1, Correos=1"
16,0.35835913312693496,"Ejecutivo=1, Correos=2"
17,0.14487179487179488,"Ejecutivo=0, Correos=0"
17,0.15087918321043675,"Ejecutivo=0, Correos=1"
17,0.1935483870967742,"Ejecutivo=0, Correos=2"
17,0.19637462235649547,"Ejecutivo=0, Correos=3"
17,0.19969714177550635,"Ejecutivo=0, Correos=4"
17,0.3879120879120879,"Ejecutivo=1, Correos=0"
17,0.3666323377960865,"Ejecutivo=1, Correos=1"
17,0.38958962515544504,"Ejecutivo=1, Correos=2"
18,0.2165881345041765,"Ejecutivo=0, Correos=0"
18,0.22846664684309645,"Ejecutivo=0, Correos=1"
18,0.24618235256533127,"Ejecutivo=0, Correos=2"
18,0.2551562778159253,"Ejecutivo=0, Correos=3"
18,0.26102143677427586,"Ejecutivo=0, Correos=4"
18,0.3999859678664141,"Ejecutivo=1, Correos=0"
18,0.42477818794119554,"Ejecutivo=1, Correos=1"
18,0.44812479256554927,"Ejecutivo=1, Correos=2"
19,0.2103582395087001,"Ejecutivo=0, Correos=0"
19,0.22564161232505817,"Ejecutivo=0, Correos=1"
19,0.24342712737522476,"Ejecutivo=0, Correos=2"
19,0.25662551116703364,"Ejecutivo=0, Correos=3"
19,0.25948931991161306,"Ejecutivo=0, Correos=4"
19,0.4044483700016059,"Ejecutivo=1, Correos=0"
19,0.42001356340893675,"Ejecutivo=1, Correos=1"
19,0.44731677961223476,"Ejecutivo=1, Correos=2"
20,0.20644772897118657,"Ejecutivo=0, Correos=0"
20,0.22507046034089384,"Ejecutivo=0, Correos=1"
20,0.24797297297297297,"Ejecutivo=0, Correos=2"
20,0.25700296974074965,"Ejecutivo=0, Correos=3"
20,0.26305553464327835,"Ejecutivo=0, Correos=4"
20,0.3985518234892714,"Ejecutivo=1, Correos=0"
20,0.4194648570725361,"Ejecutivo=1, Correos=1"
20,0.44803463140206035,"Ejecutivo=1, Correos=2"
21,0.08033872543697752,"Ejecutivo=0, Correos=0"
21,0.09966207696575377,"Ejecutivo=0, Correos=1"
21,0.11638043195420245,"Ejecutivo=0, Correos=2"
21,0.1308254963427377,"Ejecutivo=0, Correos=3"
21,0.13755530067180075,"Ejecutivo=0, Correos=4"
21,0.28378378378378377,"Ejecutivo=1, Correos=0"
21,0.29578954326128626,"Ejecutivo=1, Correos=1"
21,0.31963586079741874,"Ejecutivo=1, Correos=2"
22,0.07972305449833994,"Ejecutivo=0, Correos=0"
22,0.09609699509785578,"Ejecutivo=0, Correos=1"
22,0.12004084014002334,"Ejecutivo=0, Correos=2"
22,0.12895400737434504,"Ejecutivo=0, Correos=3"
22,0.13583649378681267,"Ejecutivo=0, Correos=4"
22,0.278577678784504,"Ejecutivo=1, Correos=0"
22,0.3029591012555988,"Ejecutivo=1, Correos=1"
22,0.32079668643894454,"Ejecutivo=1, Correos=2"
23,0.08065474926754702,"Ejecutivo=0, Correos=0"
23,0.09756820291973686,"Ejecutivo=0, Correos=1"
23,0.12090809039952906,"Ejecutivo=0, Correos=2"
23,0.1291304792071115,"Ejecutivo=0, Correos=3"
23,0.13533108403945707,"Ejecutivo=0, Correos=4"
23,0.2781886493968756,"Ejecutivo=1, Correos=0"
23,0.2955631399317406,"Ejecutivo=1, Correos=1"
23,0.3175659570197338,"Ejecutivo=1, Correos=2"
24,0.14044316913757374,"Ejecutivo=0, Correos=0"
24,0.16462338171832092,"Ejecutivo=0, Correos=1"
24,0.18103393992821612,"Ejecutivo=0, Correos=2"
24,0.19322230926688735,"Ejecutivo=0, Correos=3"
24,0.2002290331302785,"Ejecutivo=0, Correos=4"
24,0.3423487544483986,"Ejecutivo=1, Correos=0"
24,0.36381864045016493,"Ejecutivo=1, Correos=1"
24,0.3856746526490773,"Ejecutivo=1, Correos=2"
25,0.1415401732496225,"Ejecutivo=0, Correos=0"
25,0.1617096929515908,"Ejecutivo=0, Correos=1"
25,0.18577151406921183,"Ejecutivo=0, Correos=2"
25,0.19212833065655296,"Ejecutivo=0, Correos=3"
25,0.19540436549318566,"Ejecutivo=0, Correos=4"
25,0.3493012359641328,"Ejecutivo=1, Correos=0"
25,0.36309390616841947,"Ejecutivo=1, Correos=1"
25,0.388144944053046,"Ejecutivo=1, Correos=2"
26,0.14480297334966424,"Ejecutivo=0, Correos=0"
26,0.16183259637298633,"Ejecutivo=0, Correos=1"
26,0.18208004078511345,"Ejecutivo=0, Correos=2"
26,0.19300444803881925,"Ejecutivo=0, Correos=3"
26,0.19835008534041343,"Ejecutivo=0, Correos=4"
26,0.3447127067492357,"Ejecutivo=1, Correos=0"
26,0.3612328366929594,"Ejecutivo=1, Correos=1"
26,0.3833441205487027,"Ejecutivo=1, Correos=2"
27,0.20527125817622163,"Ejecutivo=0, Correos=0"
27,0.22768988946354324,"Ejecutivo=0, Correos=1"
27,0.24722882026920032,"Ejecutivo=0, Correos=2"
27,0.25537052347020456,"Ejecutivo=0, Correos=3"
27,0.26286174293764425,"Ejecutivo=0, Correos=4"
27,0.40697758758250524,"Ejecutivo=1, Correos=0"
27,0.42531772575250837,"Ejecutivo=1, Correos=1"
27,0.4460513807414964,"Ejecutivo=1, Correos=2"
28,0.20747952504687037,"Ejecutivo=0, Correos=0"
28,0.22666545487594292,"Ejecutivo=0, Correos=1"
28,0.25068001734537,"Ejecutivo=0, Correos=2"
28,0.25977758929412875,"Ejecutivo=0, Correos=3"
28,0.26128644838652515,"Ejecutivo=0, Correos=4"
28,0.40870059350928145,"Ejecutivo=1, Correos=0"
28,0.4217982075744435,"Ejecutivo=1, Correos=1"
28,0.4469929564746252,"Ejecutivo=1, Correos=2"
29,0.20796100731112915,"Ejecutivo=0, Correos=0"
29,0.22653492333901193,"Ejecutivo=0, Correos=1"
29,0.24470247247406465,"Ejecutivo=0, Correos=2"
29,0.2545801175061482,"Ejecutivo=0, Correos=3"
29,0.26056310018870177,"Ejecutivo=0, Correos=4"
29,0.40614254454517035,"Ejecutivo=1, Correos=0"
29,0.4258353410722543,"Ejecutivo=1, Correos=1"
29,0.4461141597091301,"Ejecutivo=1, Correos=2"
30,0.077785698618118,"Ejecutivo=0, Correos=0"
30,0.0975634440705412,"Ejecutivo=0, Correos=1"
30,0.11992319708409269,"Ejecutivo=0, Correos=2"
30,0.1286811947656885,"Ejecutivo=0, Correos=3"
30,0.13365305272101896,"Ejecutivo=0, Correos=4"
30,0.2766569568813608,"Ejecutivo=1, Correos=0"
30,0.2957204892763616,"Ejecutivo=1, Correos=1"
30,0.32021076228002265,"Ejecutivo=1, Correos=2"
31,0.0807502467917078,"Ejecutivo=0, Correos=0"
31,0.10164164530696937,"Ejecutivo=0, Correos=1"
31,0.12023089392321987,"Ejecutivo=0, Correos=2"
31,0.1305669143502681,"Ejecutivo=0, Correos=3"
31,0.13512657287964439,"Ejecutivo=0, Correos=4"
31,0.27571939063381606,"Ejecutivo=1, Correos=0"
31,0.2946549590429607,"Ejecutivo=1, Correos=1"
31,0.31904035249057633,"Ejecutivo=1, Correos=2"
32,0.0795348019685962,"Ejecutivo=0, Correos=0"
32,0.09837735080453527,"Ejecutivo=0, Correos=1"
32,0.11870185852589923,"Ejecutivo=0, Correos=2"
32,0.1294342561778659,"Ejecutivo=0, Correos=3"
32,0.13442358398222207,"Ejecutivo=0, Correos=4"
32,0.27382483399385843,"Ejecutivo=1, Correos=0"
32,0.29684467763961764,"Ejecutivo=1, Correos=1"
32,0.3186101369667869,"Ejecutivo=1, Correos=2"
33,0.14066481994459834,"Ejecutivo=0, Correos=0"
33,0.15949624729678158,"Ejecutivo=0, Correos=1"
33,0.1837531155712974,"Ejecutivo=0, Correos=2"
33,0.19205341883172802,"Ejecutivo=0, Correos=3"
33,0.19915872963196496,"Ejecutivo=0, Correos=4"
33,0.3434240280107958,"Ejecutivo=1, Correos=0"
33,0.3679669665637169,"Ejecutivo=1, Correos=1"
33,0.3811276940849738,"Ejecutivo=1, Correos=2"
34,0.14262992177102607,"Ejecutivo=0, Correos=0"
34,0.16398810417855747,"Ejecutivo=0, Correos=1"
34,0.17931331817825508,"Ejecutivo=0, Correos=2"
34,0.1926072482884241,"Ejecutivo=0, Correos=3"
34,0.19874185443982098,"Ejecutivo=0, Correos=4"
34,0.3472144413320884,"Ejecutivo=1, Correos=0"
34,0.36483323581041543,"Ejecutivo=1, Correos=1"
34,0.38145550596593497,"Ejecutivo=1, Correos=2"
35,0.14300232288037165,"Ejecutivo=0, Correos=0"
35,0.16277722385405158,"Ejecutivo=0, Correos=1"
35,0.18123102304438632,"Ejecutivo=0, Correos=2"
35,0.19306237592728032,"Ejecutivo=0, Correos=3"
35,0.19748867936910725,"Ejecutivo=0, Correos=4"
35,0.3444334513642991,"Ejecutivo=1, Correos=0"
35,0.36076692630317553,"Ejecutivo=1, Correos=1"
35,0.3830439437279403,"Ejecutivo=1, Correos=2"
36,0.202260147601476,"Ejecutivo=0, Correos=0"
36,0.2224212411758508,"Ejecutivo=0, Correos=1"
36,0.24986233480176212,"Ejecutivo=0, Correos=2"
36,0.25569969638421197,"Ejecutivo=0, Correos=3"
36,0.262266877709724,"Ejecutivo=0, Correos=4"
36,0.40610532407407407,"Ejecutivo=1, Correos=0"
36,0.4257650674863023,"Ejecutivo=1, Correos=1"
36,0.4488473814871734,"Ejecutivo=1, Correos=2"
37,0.20740031782721757,"Ejecutivo=0, Correos=0"
37,0.22339604923365866,"Ejecutivo=0, Correos=1"
37,0.2469538729329852,"Ejecutivo=0, Correos=2"
37,0.2560683850237497,"Ejecutivo=0, Correos=3"
37,0.2592941202074005,"Ejecutivo=0, Correos=4"
37,0.4010500967194347,"Ejecutivo=1, Correos=0"
37,0.4221865772301411,"Ejecutivo=1, Correos=1"
37,0.44571640748409347,"Ejecutivo=1, Correos=2"
38,0.20328229696047648,"Ejecutivo=0, Correos=0"
38,0.2262560632373196,"Ejecutivo=0, Correos=1"
38,0.2433598619234826,"Ejecutivo=0, Correos=2"
38,0.25364517227502087,"Ejecutivo=0, Correos=3"
38,0.26171994465885096,"Ejecutivo=0, Correos=4"
38,0.407940236184511,"Ejecutivo=1, Correos=0"
38,0.4262201360052958,"Ejecutivo=1, Correos=1"
38,0.44663064638704103,"Ejecutivo=1, Correos=2"
39,0.07912368393066042,"Ejecutivo=0, Correos=0"
39,0.09776591538157374,"Ejecutivo=0, Correos=1"
39,0.11764705882352941,"Ejecutivo=0, Correos=2"
39,0.12748404503709854,"Ejecutivo=0, Correos=3"
39,0.13408973697782361,"Ejecutivo=0, Correos=4"
39,0.2810080247782627,"Ejecutivo=1, Correos=0"
39,0.29952436045764236,"Ejecutivo=1, Correos=1"
39,0.32227498668560267,"Ejecutivo=1, Correos=2"
40,0.07533101699690112,"Ejecutivo=0, Correos=0"
40,0.0985005442989079,"Ejecutivo=0, Correos=1"
40,0.1210278276481149,"Ejecutivo=0, Correos=2"
40,0.1292653407756643,"Ejecutivo=0, Correos=3"
40,0.13303832137440866,"Ejecutivo=0, Correos=4"
40,0.27426779094871484,"Ejecutivo=1, Correos=0"
40,0.2973358348968105,"Ejecutivo=1, Correos=1"
40,0.31924247769111175,"Ejecutivo=1, Correos=2"
41,0.0786795263859484,"Ejecutivo=0, Correos=0"
41,0.10009749283354917,"Ejecutivo=0, Correos=1"
41,0.1193029995107448,"Ejecutivo=0, Correos=2"
41,0.1287935980673411,"Ejecutivo=0, Correos=3"
41,0.13398189535364158,"Ejecutivo=0, Correos=4"
41,0.2789554435294486,"Ejecutivo=1, Correos=0"
41,0.29487815555231284,"Ejecutivo=1, Correos=1"
41,0.3154030158057288,"Ejecutivo=1, Correos=2"
42,0.14288774635818338,"Ejecutivo=0, Correos=0"
42,0.1574772304377632,"Ejecutivo=0, Correos=1"
42,0.18287987679671458,"Ejecutivo=0, Correos=2"
42,0.1936129794116137,"Ejecutivo=0, Correos=3"
42,0.19560488772311432,"Ejecutivo=0, Correos=4"
42,0.34054669703872437,"Ejecutivo=1, Correos=0"
42,0.36277353018718694,"Ejecutivo=1, Correos=1"
42,0.38105364247496226,"Ejecutivo=1, Correos=2"
43,0.14291324593720195,"Ejecutivo=0, Correos=0"
43,0.16191422940755856,"Ejecutivo=0, Correos=1"
43,0.18632070154872743,"Ejecutivo=0, Correos=2"
43,0.19175996901431286,"Ejecutivo=0, Correos=3"
43,0.1956669417636524,"Ejecutivo=0, Correos=4"
43,0.33811983891307,"Ejecutivo=1, Correos=0"
43,0.3613303902128774,"Ejecutivo=1, Correos=1"
43,0.38091431913441853,"Ejecutivo=1, Correos=2"
44,0.1432935118105199,"Ejecutivo=0, Correos=0"
44,0.16387847672943132,"Ejecutivo=0, Correos=1"
44,0.1834718339524375,"Ejecutivo=0, Correos=2"
44,0.19267026072124757,"Ejecutivo=0, Correos=3"
44,0.19869202142575368,"Ejecutivo=0, Correos=4"
44,0.3407319877363311,"Ejecutivo=1, Correos=0"
44,0.36509193278789476,"Ejecutivo=1, Correos=1"
44,0.3808668141049269,"Ejecutivo=1, Correos=2"
45,0.20441213976026523,"Ejecutivo=0, Correos=0"
45,0.2344609621912677,"Ejecutivo=0, Correos=1"
45,0.24791473586654308,"Ejecutivo=0, Correos=2"
45,0.2519555120997311,"Ejecutivo=0, Correos=3"
45,0.26140600376676787,"Ejecutivo=0, Correos=4"
45,0.4026580459770115,"Ejecutivo=1, Correos=0"
45,0.42609853528628494,"Ejecutivo=1, Correos=1"
45,0.44442822952542177,"Ejecutivo=1, Correos=2"
46,0.20553829281666972,"Ejecutivo=0, Correos=0"
46,0.2277597334120724,"Ejecutivo=0, Correos=1"
46,0.24667106855948057,"Ejecutivo=0, Correos=2"
46,0.255193202420218,"Ejecutivo=0, Correos=3"
46,0.26073571148784697,"Ejecutivo=0, Correos=4"
46,0.40532393451746046,"Ejecutivo=1, Correos=0"
46,0.4264775211074444,"Ejecutivo=1, Correos=1"
46,0.44605040276349756,"Ejecutivo=1, Correos=2"
47,0.20520625198408993,"Ejecutivo=0, Correos=0"
47,0.22616816000825493,"Ejecutivo=0, Correos=1"
47,0.24281466798810702,"Ejecutivo=0, Correos=2"
47,0.2545075907828784,"Ejecutivo=0, Correos=3"
47,0.2608348379766344,"Ejecutivo=0, Correos=4"
47,0.4029625998038941,"Ejecutivo=1, Correos=0"
47,0.4265154247123234,"Ejecutivo=1, Correos=1"
47,0.44452608376193975,"Ejecutivo=1, Correos=2"
48,0.0821110529072813,"Ejecutivo=0, Correos=0"
48,0.10017554125219427,"Ejecutivo=0, Correos=1"
48,0.12326468344774981,"Ejecutivo=0, Correos=2"
48,0.1317160938081648,"Ejecutivo=0, Correos=3"
48,0.13217877528831593,"Ejecutivo=0, Correos=4"
48,0.27750657153586183,"Ejecutivo=1, Correos=0"
48,0.2940873152286009,"Ejecutivo=1, Correos=1"
48,0.32383365628260546,"Ejecutivo=1, Correos=2"
49,0.08027257240204429,"Ejecutivo=0, Correos=0"
49,0.1016781020087625,"Ejecutivo=0, Correos=1"
49,0.11759415708290184,"Ejecutivo=0, Correos=2"
49,0.1291583014916996,"Ejecutivo=0, Correos=3"
49,0.1337368176021699,"Ejecutivo=0, Correos=4"
49,0.2772811059907834,"Ejecutivo=1, Correos=0"
49,0.2894959404600812,"Ejecutivo=1, Correos=1"
49,0.3145656089382203,"Ejecutivo=1, Correos=2"
50,0.07894063459570112,"Ejecutivo=0, Correos=0"
50,0.1007292385940684,"Ejecutivo=0, Correos=1"
50,0.11966545614614284,"Ejecutivo=0, Correos=2"
50,0.12886484390832753,"Ejecutivo=0, Correos=3"
50,0.13310747534842726,"Ejecutivo=0, Correos=4"
50,0.2797091961547738,"Ejecutivo=1, Correos=0"
50,0.29878770431500495,"Ejecutivo=1, Correos=1"
50,0.31933095207674833,"Ejecutivo=1, Correos=2"
51,0.1442721230288023,"Ejecutivo=0, Correos=0"
51,0.15572348860257682,"Ejecutivo=0, Correos=1"
51,0.17425838871778246,"Ejecutivo=0, Correos=2"
51,0.19260932304410566,"Ejecutivo=0, Correos=3"
51,0.1962801741195093,"Ejecutivo=0, Correos=4"
51,0.35149156939040205,"Ejecutivo=1, Correos=0"
51,0.3570202540336423,"Ejecutivo=1, Correos=1"
51,0.37856169658195604,"Ejecutivo=1, Correos=2"
52,0.14013414937103366,"Ejecutivo=0, Correos=0"
52,0.16421079183570514,"Ejecutivo=0, Correos=1"
52,0.18175156729177408,"Ejecutivo=0, Correos=2"
52,0.19070460880274842,"Ejecutivo=0, Correos=3"
52,0.19677853449276947,"Ejecutivo=0, Correos=4"
52,0.34521506861932394,"Ejecutivo=1, Correos=0"
52,0.3656181607518345,"Ejecutivo=1, Correos=1"
52,0.3792080160439284,"Ejecutivo=1, Correos=2"
53,0.143108950571471,"Ejecutivo=0, Correos=0"
53,0.1621387283236994,"Ejecutivo=0, Correos=1"
53,0.18019390887607942,"Ejecutivo=0, Correos=2"
53,0.19152318116025682,"Ejecutivo=0, Correos=3"
53,0.19684159270489807,"Ejecutivo=0, Correos=4"
53,0.34085778781038373,"Ejecutivo=1, Correos=0"
53,0.36084822431105834,"Ejecutivo=1, Correos=1"
53,0.3801902680035243,"Ejecutivo=1, Correos=2"
54,0.18857142857142858,"Ejecutivo=0, Correos=0"
54,0.20558375634517767,"Ejecutivo=0, Correos=1"
54,0.22419928825622776,"Ejecutivo=0, Correos=2"
54,0.20694259012016022,"Ejecutivo=0, Correos=3"
54,0.21996466431095407,"Ejecutivo=0, Correos=4"
54,0.40606060606060607,"Ejecutivo=1, Correos=0"
54,0.38524590163934425,"Ejecutivo=1, Correos=1"
54,0.424800796812749,"Ejecutivo=1, Correos=2"
55,0.15384615384615385,"Ejecutivo=0, Correos=0"
55,0.23170731707317074,"Ejecutivo=0, Correos=1"
55,0.2392638036809816,"Ejecutivo=0, Correos=2"
55,0.22714681440443213,"Ejecutivo=0, Correos=3"
55,0.1977818853974122,"Ejecutivo=0, Correos=4"
55,0.38016528925619836,"Ejecutivo=1, Correos=0"
55,0.4942528735632184,"Ejecutivo=1, Correos=1"
55,0.3811965811965812,"Ejecutivo=1, Correos=2"
56,0.21359223300970873,"Ejecutivo=0, Correos=0"
56,0.19121447028423771,"Ejecutivo=0, Correos=1"
56,0.2066869300911854,"Ejecutivo=0, Correos=2"
56,0.2060535506402794,"Ejecutivo=0, Correos=3"
56,0.2204724409448819,"Ejecutivo=0, Correos=4"
56,0.3953488372093023,"Ejecutivo=1, Correos=0"
56,0.4027777777777778,"Ejecutivo=1, Correos=1"
56,0.42200124300807956,"Ejecutivo=1, Correos=2"
57,0.09782608695652174,"Ejecutivo=0, Correos=0"
57,0.061068702290076333,"Ejecutivo=0, Correos=1"
57,0.08115942028985507,"Ejecutivo=0, Correos=2"
57,0.09424083769633508,"Ejecutivo=0, Correos=3"
57,0.09175084175084175,"Ejecutivo=0, Correos=4"
57,0.25936599423631124,"Ejecutivo=1, Correos=0"
57,0.29754601226993865,"Ejecutivo=1, Correos=1"
57,0.28406355320173327,"Ejecutivo=1, Correos=2"
58,0.06896551724137931,"Ejecutivo=0, Correos=0"
58,0.09734513274336283,"Ejecutivo=0, Correos=1"
58,0.10784313725490197,"Ejecutivo=0, Correos=2"
58,0.1111111111111111,"Ejecutivo=0, Correos=3"
58,0.12383177570093458,"Ejecutivo=0, Correos=4"
58,0.2647058823529412,"Ejecutivo=1, Correos=0"
58,0.3188405797101449,"Ejecutivo=1, Correos=1"
58,0.31648351648351647,"Ejecutivo=1, Correos=2"
59,0.0790273556231003,"Ejecutivo=0, Correos=0"
59,0.08955223880597014,"Ejecutivo=0, Correos=1"
59,0.1016949152542373,"Ejecutivo=0, Correos=2"
59,0.10608203677510608,"Ejecutivo=0, Correos=3"
59,0.09537037037037037,"Ejecutivo=0, Correos=4"
59,0.27230046948356806,"Ejecutivo=1, Correos=0"
59,0.2838427947598253,"Ejecutivo=1, Correos=1"
59,0.27384615384615385,"Ejecutivo=1, Correos=2"
60,0.1707920792079208,"Ejecutivo=0, Correos=0"
60,0.15011547344110854,"Ejecutivo=0, Correos=1"
