Tasa_Simulado,Density
1.000004207354254,1007.9430849748322
1.0075412925279235,1129.7550935405366
1.015078377701593,1246.5389372899667
1.0226154628752624,1355.2214489878315
1.030152548048932,1453.2503060031033
1.0376896332226013,1538.7574438783768
1.045226718396271,1610.6461190779814
1.0527638035699403,1668.5962535160859
1.0603008887436098,1712.9945461238196
1.0678379739172792,1744.8056545600462
1.0753750590909488,1765.4069926832904
1.0829121442646181,1776.4116852550433
1.0904492294382877,1779.5021972527734
1.097986314611957,1776.2920539045328
1.1055233997856266,1768.226235958696
1.113060484959296,1756.5236825524485
1.1205975701329656,1742.1590512377604
1.128134655306635,1725.876268618088
1.1356717404803045,1708.2238085444683
1.1432088256539739,1689.6010129649103
1.1507459108276434,1670.305786768891
1.1582829960013128,1650.5761504879295
1.1658200811749824,1630.6208731223444
1.1733571663486517,1610.6372234831317
1.1808942515223213,1590.8163660551052
1.1884313366959907,1571.3388128066365
1.1959684218696602,1552.3634905087008
1.2035055070433296,1534.0143845733435
1.2110425922169992,1516.3684651545586
1.2185796773906685,1499.4478450907407
1.226116762564338,1483.2180492823788
1.2336538477380075,1467.593079658756
1.241190932911677,1452.4468069728985
1.2487280180853464,1437.6292455176983
1.256265103259016,1422.9855672638264
1.2638021884326853,1408.3753479110487
1.271339273606355,1393.6895319872733
1.2788763587800243,1378.862943646447
1.2864134439536938,1363.8808032621919
1.2939505291273632,1348.778550573742
1.3014876143010328,1333.6352064073005
1.3090246994747021,1318.561392701249
1.3165617846483717,1303.683841640496
1.324098869822041,1289.1286495027139
1.3316359549957106,1275.005604302587
1.33917304016938,1261.3956326339157
1.3467101253430496,1248.3428269908868
1.354247210516719,1235.8517399421034
1.3617842956903883,1223.8898070502207
1.3693213808640579,1212.3940307914675
1.3768584660377274,1201.2805416692431
1.3843955512113968,1190.4554205537027
1.3919326363850661,1179.8252283383026
1.3994697215587357,1169.3059973350914
1.4070068067324053,1158.8299013168908
1.4145438919060747,1148.3493242936809
1.422080977079744,1137.8384834976587
1.4296180622534136,1127.293050121334
1.4371551474270832,1116.7283179502701
1.4446922326007525,1106.1764114316766
1.4522293177744219,1095.6828599182395
1.4597664029480915,1085.3026766181074
1.467303488121761,1075.0959502795592
1.4748405732954304,1065.122939218876
1.4823776584690997,1055.4387615489752
1.4899147436427693,1046.0879659001666
1.497451828816439,1037.0994721161787
1.5049889139901083,1028.4825090981396
1.5125259991637776,1020.2241822767853
1.5200630843374472,1012.2891513160976
1.5276001695111168,1004.6216141043029
1.5351372546847861,997.1494422499741
1.5426743398584555,989.7899830116586
1.550211425032125,982.4568124565895
1.5577485102057946,975.0666427549601
1.565285595379464,967.5456566434164
1.5728226805531333,959.8347260673922
1.580359765726803,951.8932054865195
1.5878968509004725,943.701205634353
1.5954339360741419,935.2604015207097
1.6029710212478112,926.5934921573001
1.6105081064214808,917.7424256885115
1.6180451915951504,908.7654730549111
1.6255822767688197,899.7332234341928
1.633119361942489,890.72362115603
1.6406564471161587,881.8162768258485
1.6481935322898282,873.0864451010153
1.6557306174634976,864.5992230909139
1.663267702637167,856.4046302714778
1.6708047878108365,848.5342324551964
1.678341872984506,840.9998401714806
1.6858789581581755,833.7945500085892
1.6934160433318448,826.8960451425056
1.7009531285055144,820.2716951510221
1.708490213679184,813.8846747019012
1.7160272988528533,807.7001289282799
1.7235643840265227,801.6903987104406
1.7311014692001923,795.8384923926079
1.7386385543738616,790.1393204301395
1.746175639547531,784.5986288407076
1.7537127247212005,779.2299879490126
1.7612498098948701,774.0505263111141
1.7687868950685395,769.0762782804877
1.7763239802422088,764.3180068687212
1.7838610654158784,759.778184724934
1.791398150589548,755.4495181021417
1.7989352357632173,751.3150593386099
1.8064723209368867,747.3496542327
1.8140094061105563,743.5222756251652
1.8215464912842259,739.7987338572236
1.8290835764578952,736.1443196430561
1.8366206616315646,732.5260831774796
1.8441577468052341,728.9146253162277
1.8516948319789037,725.2854152443434
1.859231917152573,721.6197174666037
1.8667690023262424,717.9052029942287
1.874306087499912,714.1362586441418
1.8818431726735816,710.3139362926175
1.889380257847251,706.4454440620186
1.8969173430209203,702.5431018049946
1.9044544281945899,698.6227661610257
1.9119915133682595,694.7018518204661
1.9195285985419288,690.7971942096583
1.9270656837155982,686.9230715798595
1.9346027688892677,683.0897023693967
1.9421398540629373,679.3024519939314
1.9496769392366067,675.5618430276973
1.957214024410276,671.8643034092803
1.9647511095839456,668.2034527961741
1.9722881947576152,664.5716515933732
1.9798252799312845,660.96153444042
1.987362365104954,657.3673110129396
1.9948994502786235,653.7857147843639
2.0024365354522926,650.2165801393376
2.0099736206259626,646.6630993821822
2.0175107057996318,643.1318367603261
2.0250477909733013,639.6325573288827
2.032584876146971,636.1778808265068
2.04012196132064,632.7827203237844
2.0476590464943096,629.4634378883986
2.055196131667979,626.236662005819
2.0627332168416483,623.1177669941635
2.0702703020153184,620.1191008582003
2.0778073871889875,617.2481408429811
2.085344472362657,614.5058265979925
2.0928815575363267,611.8853446579104
2.100418642709996,609.3716021399626
2.1079557278836654,606.9415359344031
2.115492813057335,604.5652762735976
2.123029898231004,602.2080513953742
2.130566983404674,599.8326159706311
2.1381040685783432,597.4019347573851
2.145641153752013,594.881863119783
2.1531782389256824,592.2436268722719
2.1607153240993515,589.4659884785547
2.168252409273021,586.5370606738038
2.1757894944466907,583.4557623340536
2.18332657962036,580.2328908767014
2.19086366479403,576.8917189423167
2.198400749967699,573.4679403656124
2.2059378351413685,570.0087340522472
2.213474920315038,566.570725341198
2.2210120054887073,563.2167267134824
2.228549090662377,560.0113289817845
2.2360861758360464,557.0156551051032
2.2436232610097155,554.2818229929138
2.2511603461833856,551.8478254311099
2.2586974313570547,549.733571384709
2.2662345165307243,547.9387193621407
2.273771601704394,546.442683495468
2.281308686878063,545.2068539394068
2.2888457720517326,544.1787136666912
2.296382857225402,543.2972248231447
2.3039199423990713,542.4986552096966
2.3114570275727413,541.7219476804119
2.3189941127464104,540.9128006943871
2.32653119792008,540.0258009136832
2.3340682830937496,539.0241892505776
2.3416053682674187,537.8771097413884
2.3491424534410883,536.5544543218651
2.356679538614758,535.0196579068348
2.364216623788427,533.2210126759765
2.371753708962097,531.082263267993
2.379290794135766,528.4934236741284
2.3868278793094357,525.3029246625887
2.3943649644831053,521.3123465078562
2.4019020496567745,516.2750841127004
2.409439134830444,509.9002760556191
2.4169762200041136,501.86313460030885
2.4245133051777827,491.8223690790796
2.4320503903514528,479.4446561117951
2.439587475525122,464.4350916703738
2.447124560698791,446.5713622136902
2.454661645872461,425.7381879781448
2.46219873104613,401.9576847208755
2.4697358162197998,375.41094104287663
2.4772729013934693,346.44653685768725
2.4848099865671385,315.5730156726741
2.492347071740808,283.4343574639482
2.4998841569144776,250.7699700185292
