Tasa_Simulado,Density
1.0007498829827872,10.1915991358065
1.008241973522585,10.61820269517228
1.0157340640623829,11.026971152517678
1.0232261546021806,11.41535201622207
1.0307182451419783,11.781028841041023
1.038210335681776,12.121955993310772
1.045702426221574,12.436387510350999
1.0531945167613717,12.722899367496892
1.0606866073011694,12.980404671668547
1.068178697840967,13.208161521031842
1.075670788380765,13.40577349730853
1.0831628789205627,13.573182981634005
1.0906549694603604,13.710657697745113
1.0981470600001582,13.818771079547258
1.105639150539956,13.898377226624813
1.1131312410797538,13.950581345223409
1.1206233316195515,13.976706669433902
1.1281154221593492,13.97825891527317
1.1356075126991472,13.956889338413509
1.1430996032389449,13.91435744556154
1.1505916937787426,13.852494352672547
1.1580837843185403,13.773167694496504
1.1655758748583382,13.678248874759667
1.173067965398136,13.569583310815835
1.1805600559379337,13.448964177611888
1.1880521464777316,13.31811000022149
1.1955442370175293,13.178646288766124
1.203036327557327,13.032091260541778
1.2105284180971247,12.879845557138474
1.2180205086369225,12.723185743869013
1.2255125991767204,12.563261278398054
1.233004689716518,12.401094557403695
1.2404967802563158,12.237583595529358
1.2479888707961138,12.073506859775224
1.2554809613359115,11.909529773768181
1.2629730518757092,11.74621241806692
1.270465142415507,11.584017982107467
1.2779572329553046,11.423321567347038
1.2854493234951025,11.264418996057666
1.2929414140349003,11.107535342374845
1.300433504574698,10.952832967986431
1.307925595114496,10.80041891085093
1.3154176856542936,10.650351538518601
1.3229097761940913,10.50264643541321
1.330401866733889,10.357281543785618
1.3378939572736868,10.214201619506712
1.3453860478134847,10.073322095553433
1.3528781383532824,9.934532467642617
1.3603702288930801,9.797699328175563
1.367862319432878,9.662669177117468
1.3753544099726758,9.529271132652013
1.3828465005124735,9.397319651700863
1.3903385910522714,9.266617352138608
1.3978306815920691,9.136958006310298
1.4053227721318668,9.008129750820173
1.4128148626716646,8.879918531984268
1.4203069532114623,8.752111781167425
1.4277990437512602,8.62450229061994
1.435291134291058,8.496892239336958
1.4427832248308556,8.369097300603382
1.4502753153706536,8.240950748744657
1.4577674059104513,8.11230747244419
1.465259496450249,7.983047795879584
1.4727515869900467,7.8530810067708074
1.4802436775298444,7.722348491989871
1.4877357680696424,7.590826386325238
1.49522785860944,7.458527647934431
1.5027199491492378,7.325503484543258
1.5102120396890357,7.191844067143531
1.5177041302288334,7.05767848241317
1.5251962207686312,6.9231738909727865
1.532688311308429,6.788533875579061
1.5401804018482266,6.6539959811484986
1.5476724923880245,6.519828466836654
1.5551645829278222,6.38632630900774
1.56265667346762,6.253806512545039
1.5701487640074179,6.12260280627529
1.5776408545472156,5.993059815964089
1.5851329450870133,5.8655268249895975
1.5926250356268112,5.740351247961876
1.6001171261666087,5.6178719557176855
1.6076092167064067,5.498412600737552
1.6151013072462044,5.3822750995375035
1.622593397786002,5.26973343242523
1.6300854883258,5.1610279206717244
1.6375775788655977,5.056360136208558
1.6450696694053955,4.955888589118115
1.6525617599451934,4.859725323302471
1.6600538504849909,4.76793353085042
1.6675459410247888,4.680526271049187
1.6750380315645865,4.597466351211741
1.6825301221043842,4.518667394251613
