Tasa_Simulado,Density
1.000220784406355,57.75209777487994
1.0077412702118633,61.68925956505025
1.0152617560173716,65.51876952096416
1.0227822418228798,69.19972132325434
1.0303027276283878,72.69380308773455
1.037823213433896,75.96628878648217
1.0453436992394043,78.98690262615581
1.0528641850449125,81.73052273215761
1.0603846708504208,84.17769897046374
1.067905156655929,86.31496940782846
1.0754256424614372,88.13497010518283
1.0829461282669455,89.63634298508094
1.0904666140724535,90.8234557805919
1.0979870998779617,91.70595601910061
1.10550758568347,92.2981872074872
1.1130280714889782,92.61849960535615
1.1205485572944864,92.68849010272433
1.1280690430999947,92.53220581661762
1.135589528905503,92.17534428368496
1.1431100147110111,91.64447985769164
1.1506305005165192,90.96634149850175
1.1581509863220274,90.16716197383481
1.1656714721275356,89.27211299469624
1.1731919579330439,88.30483534323878
1.180712443738552,87.2870679417633
1.1882329295440603,86.23837529239852
1.1957534153495686,85.17596894599748
1.2032739011550766,84.11461571372998
1.2107943869605848,83.066623223015
1.218314872766093,82.04189209157454
1.2258353585716013,81.04802336017094
1.2333558443771095,80.0904697733964
1.2408763301826178,79.17271990788036
1.248396815988126,78.29650490165545
1.2559173017936343,77.46201853240245
1.2634377875991425,76.6681425377305
1.2709582734046505,75.91267029644942
1.2784787592101587,75.19252324036745
1.285999245015667,74.5039555976112
1.2935197308211752,73.84274424501743
1.3010402166266835,73.20436153760754
1.3085607024321917,72.58412995906181
1.3160811882376997,71.9773582723646
1.323601674043208,71.37945952195568
1.3311221598487162,70.78605173148311
1.3386426456542244,70.1930424474926
1.3461631314597327,69.59669840397
1.353683617265241,68.99370154419715
1.3612041030707491,68.38119246751266
1.3687245888762574,67.75680211409626
1.3762450746817656,67.11867221407455
1.3837655604872738,66.46546476451097
1.3912860462927819,65.79636061224015
1.39880653209829,65.11104715526406
1.4063270179037983,64.40969525801427
1.4138475037093066,63.692925713560484
1.4213679895148148,62.96176596418198
1.428888475320323,62.217598274448655
1.436408961125831,61.46210108392166
1.4439294469313393,60.69718578331148
1.4514499327368475,59.92493158739586
1.4589704185423558,59.14752145303983
1.466490904347864,58.367182056694105
1.4740113901533722,57.58613066792018
1.4815318759588805,56.8065313243146
1.4890523617643887,56.03046204693676
1.496572847569897,55.259893979736006
1.5040933333754052,54.496682361006314
1.5116138191809132,53.74256822635061
1.5191343049864214,52.99918879654627
1.5266547907919297,52.26809371439803
1.534175276597438,51.55076374528572
1.541695762402946,50.84862830946726
1.5492162482084542,50.16307830554668
1.5567367340139624,49.49547111719342
1.5642572198194706,48.8471254393825
1.5717777056249789,48.219304555479575
1.579298191430487,47.61318785643931
1.5868186772359953,47.02983161509261
1.5943391630415036,46.470121201606396
1.6018596488470118,45.934717943879974
1.60938013465252,45.42400460578891
1.6169006204580283,44.93803390627788
1.6244211062635365,44.47648459175723
1.6319415920690445,44.03862929377152
1.6394620778745528,43.623317776661395
1.646982563680061,43.22897825832263
1.6545030494855693,42.85363834721614
1.6620235352910773,42.49496587217453
1.6695440210965855,42.150328586959674
1.6770645069020937,41.816870505595254
1.684584992707602,41.49160155383831
1.6921054785131102,41.17149637679791
1.6996259643186185,40.85359757176146
1.7071464501241267,40.53511834476674
1.714666935929635,40.21353962242648
1.7221874217351432,39.886696969223465
1.7297079075406514,39.552853229838746
1.7372283933461596,39.21075358817767
1.7447488791516677,38.85966065372269
1.752269364957176,38.49936819255302
1.7597898507626841,38.130193156558875
1.7673103365681924,37.75294667612781
1.7748308223737004,37.36888562170919
1.7823513081792086,36.97964716930911
1.7898717939847169,36.5871694943684
1.797392279790225,36.19360224689169
1.8049127655957333,35.80121081600406
1.8124332514012416,35.41227856986852
1.8199537372067498,35.02901125929468
1.827474223012258,34.65344760803984
1.8349947088177663,34.287379791774626
1.8425151946232745,33.93228704635868
1.8500356804287827,33.589285062547475
1.857556166234291,33.25909313887283
1.865076652039799,32.94202029956299
