Tasa_Simulado,Density
1.000117370336921,215.34225668076974
1.0076524896252474,234.11724489365992
1.0151876089135738,252.38406213639357
1.0227227282019,269.8813937603424
1.0302578474902264,286.3734389862545
1.0377929667785528,301.65808975563834
1.0453280860668792,315.5729213656493
1.0528632053552056,327.9987167387772
1.0603983246435318,338.86046522662843
1.0679334439318582,348.12598789849466
1.0754685632201846,355.8025215813692
1.083003682508511,361.93172595668784
1.0905388017968374,366.5836515032495
1.0980739210851636,369.8502188683259
1.10560904037349,371.83871796644297
1.1131441596618163,372.66574961924556
1.1206792789501427,372.451919698013
1.1282143982384691,371.3174726641579
1.1357495175267953,369.3789340277424
1.1432846368151217,366.7467321440074
1.150819756103448,363.52369689563324
1.1583548753917745,359.80428905807304
1.165889994680101,355.6743977716602
1.173425113968427,351.2115492548599
1.1809602332567535,346.4853903414822
1.1884953525450799,341.5583378099098
1.1960304718334063,336.4863119513276
1.2035655911217324,331.31949552929285
1.2111007104100588,326.10307481423223
1.2186358296983852,320.877927755655
1.2261709489867116,315.6812275213
1.233706068275038,310.54693063463907
1.2412411875633642,305.5061210154942
1.2487763068516906,300.58718695380765
1.256311426140017,295.81581874452746
1.2638465454283434,291.2148301737057
1.2713816647166696,286.8038256240365
1.278916784004996,282.5987535749078
1.2864519032933224,278.61140358809246
1.2939870225816488,274.84891461578917
1.3015221418699752,271.31336560003825
1.3090572611583013,268.0015140473886
1.3165923804466277,264.90473513102654
1.3241274997349541,262.0091947011712
1.3316626190232805,259.2962670424403
1.339197738311607,256.7431853231446
1.346732857599933,254.3238922635047
1.3542679768882595,252.01004278503189
1.361803096176586,249.7721005313356
1.3693382154649123,247.58046639435867
1.3768733347532387,245.40657887515465
1.3844084540415649,243.22393198711276
1.3919435733298913,241.00896496192547
1.3994786926182177,238.74178784148802
1.407013811906544,236.4067170961633
1.4145489311948705,233.99260515349388
1.4220840504831966,231.4929570634583
1.429619169771523,228.9058366834471
1.4371542890598494,226.23357403339088
1.4446894083481758,223.48229498866593
1.4522245276365022,220.6613040548913
1.4597596469248284,217.78236001042254
1.4672947662131548,214.85889176146642
1.4748298855014812,211.90520668914743
1.4823650047898076,208.93574497489166
1.489900124078134,205.9644300612168
1.4974352433664602,203.00415724418684
1.5049703626547866,200.06644975707997
1.512505481943113,197.16129562249392
1.5200406012314391,194.297160632835
1.5275757205197658,191.48115505688648
1.535110839808092,188.7193161622948
1.5426459590964183,186.01695730164295
1.5501810783847447,183.37902858130815
1.557716197673071,180.8104347906506
1.5652513169613975,178.31626329504192
1.5727864362497237,175.90188717197475
1.58032155553805,173.5729254810036
1.5878566748263765,171.33506119084888
1.5953917941147027,169.19373568687942
1.6029269134030293,167.1537547440886
1.6104620326913555,165.21885249721748
1.6179971519796819,163.39126595035836
1.6255322712680083,161.6713723331817
1.6330673905563344,160.0574352861821
1.640602509844661,158.5454943223877
1.6481376291329872,157.129416733496
1.6556727484213136,155.8011139320134
1.66320786770964,154.55090713314922
1.6707429869979662,153.36801215777984
1.6782781062862928,152.24110153366033
1.685813225574619,151.15889505698763
1.6933483448629454,150.1107280556456
1.7008834641512718,149.08704970270816
1.708418583439598,148.07981128822254
1.7159537027279246,147.08271539808288
1.7234888220162508,146.09131024580566
1.7310239413045772,145.10292762392757
1.7385590605929035,144.1164767795323
1.7460941798812297,143.1321187979544
1.7536292991695563,142.15085583296016
1.7611644184578825,141.17407603922388
1.768699537746209,140.20309791277904
1.7762346570345353,139.23875678613314
1.7837697763228615,138.28107160392054
1.791304895611188,137.329022246741
1.7988400148995143,136.3804572554424
1.8063751341878407,135.43213973415945
1.813910253476167,134.4799265376511
1.8214453727644933,133.5190637185908
1.8289804920528197,132.5445707475137
1.836515611341146,131.5516782174216
1.8440507306294724,130.5362793611865
1.8515858499177988,129.49535516148495
1.859120969206125,128.42733613783219
1.8666560884944514,127.33237065107429
1.8741912077827778,126.212478982409
1.8817263270711042,125.07158342919054
1.8892614463594306,123.91541594824385
1.8967965656477568,122.75131519071734
1.9043316849360832,121.58793298643178
1.9118668042244096,120.43487563340653
1.9194019235127358,119.3023073344193
1.9269370428010624,118.20054188017392
1.9344721620893885,117.13964475643466
1.942007281377715,116.12906217883423
1.9495424006660413,115.1772872933069
1.9570775199543675,114.29156811948819
1.9646126392426941,113.47765778595947
1.9721477585310203,112.73960587869792
1.9796828778193467,112.0795904744646
1.987217997107673,111.49779329343758
1.9947531163959993,110.99232452017192
2.0022882356843255,110.55920799992997
2.009823354972652,110.19244038339659
2.0173584742609787,109.88413816783013
2.024893593549305,109.6247836583098
2.032428712837631,109.40357442655376
2.0399638321259577,109.20887133575935
2.047498951414284,109.02872873845014
2.05503407070261,108.85147864748717
2.0625691899909366,108.66633037529479
2.0701043092792633,108.46394010899199
2.077639428567589,108.2369025339969
2.0851745478559156,107.98011969926016
2.0927096671442422,107.6910108217444
2.1002447864325684,107.36953985713997
2.1077799057208946,107.0180539509373
2.115315025009221,106.64094341957916
2.1228501442975474,106.24415063228874
2.1303852635858735,105.83456915165486
2.1379203828742,105.41938422908792
2.145455502162527,105.00541030434987
2.1529906214508525,104.5984802504698
2.160525740739179,104.20293509696626
2.1680608600275058,103.8212527462837
2.175595979315832,103.4538410298358
2.183131098604158,103.09900577305245
2.1906662178924847,102.75308980009599
2.198201337180811,102.41076531033109
2.205736456469137,102.0654508493476
2.2132715757574637,101.70981591004758
2.22080669504579,101.3363314267971
2.228341814334116,100.93782313063292
2.2358769336224427,100.50798668243466
2.2434120529107693,100.04182821652267
2.2509471721990955,99.53600075323688
2.2584822914874216,98.98901511553703
2.2660174107757483,98.40131272757637
2.2735525300640744,97.77519625547589
2.2810876493524006,97.11462187658063
2.2886227686407272,96.42486362835425
2.2961578879290534,95.71206561325545
2.3036930072173796,94.9827018732264
2.311228126505706,94.24296674814394
2.318763245794033,93.4981208819003
2.326298365082359,92.75182016394278
2.333833484370685,92.00545715179754
2.341368603659012,91.25754709527334
2.348903722947338,90.50319349741949
2.356438842235664,89.73367081094135
2.3639739615239908,88.93616368398617
2.371509080812317,88.09370219601485
2.379044200100643,87.18532970805842
2.3865793193889697,86.18653330118246
2.3941144386772963,85.06995557524547
2.401649557965622,83.80639059344375
2.4091846772539487,82.36604641097557
2.4167197965422753,80.72003310168252
2.4242549158306015,78.84201043268152
2.4317900351189277,76.70990589688415
