"Cluster","Mes","Tratamiento","N_Simulaciones","N_Ventas","Tasa_Curse","Tasa_Promedio","Monto_Promedio","Plazo_Promedio","Tasa_Promedio_Ventas","Monto_Promedio_Ventas","Plazo_Promedio_Ventas","Tasa_Prom","Tasa_Prom_Ventas","Revenue_Potencial","Revenue_Potencial_Ventas","Tasa_Revenue"
"Chileno","2019-02","Ejecutivo=0, Correos=2",5521,1895,34.3234921209926,1.74362809946103,5505263.57960514,27.463865241804,1.55412712000076,5172912.07968338,27.3361477572559,0.0174362809946103,0.0155412712000076,2785480171.4658,2304125540.64809,0.827191506962189
"Chileno","2019-02","Ejecutivo=0, Correos=3",14570,4951,33.98078242965,1.74811707237099,6002400.35353466,27.466918325326,1.5476897500617,5527423.43385175,27.539890931125,0.0174811707237099,0.015476897500617,7957470527.61708,6453339175.27066,0.810978708984695
"Chileno","2019-02","Ejecutivo=0, Correos=4",23593,7974,33.7981604713262,1.75236432776791,5709132.7330988,27.4768363497648,1.56091064533079,5216849.62039127,27.5125407574617,0.0175236432776791,0.0156091064533079,12226259838.0827,9888598341.95676,0.808799949691523
"Chileno","2019-02","Ejecutivo=1, Correos=0",7915,2464,31.1307643714466,1.75838434908197,8076741.6614024,27.6174352495262,1.53072086245891,7420440.56818182,27.4711850649351,0.0175838434908197,0.0153072086245891,5392865010.0592,4250462783.5383,0.788164134575962
"Chileno","2019-02","Ejecutivo=1, Correos=1",8836,2795,31.6319601629697,1.75179237303324,7761340.51437302,27.5432322317791,1.52561926692598,7318034.72307692,27.3130590339893,0.0175179237303324,0.0152561926692598,5838512592.62898,4710021483.95865,0.806715993026199
"Chileno","2019-02","Ejecutivo=1, Correos=2",52376,16907,32.2800519321827,1.75144347108005,7771109.2190698,27.4681342599664,1.53584384048049,6912873.87585024,27.4483350091678,0.0175144347108005,0.0153584384048049,35254115366.7428,27243303998.6549,0.772769468620818
"Chileno","2019-03","Ejecutivo=0, Correos=0",5834,1900,32.5677065478231,1.76269773347039,5820083.68306479,27.3971546109016,1.57397834866996,5707149.32842105,27.4468421052632,0.0176269773347039,0.0157397834866996,2979564309.80947,2594191174.50458,0.87066124599622
"Chileno","2019-03","Ejecutivo=0, Correos=1",6606,2260,34.2113230396609,1.75338398182495,5691008.70799273,27.5333030578262,1.55471071182284,4679610.05309734,27.3433628318584,0.0175338398182495,0.0155471071182284,3463704110.27978,2487546478.53342,0.718175224942207
"Chileno","2019-03","Ejecutivo=0, Correos=2",5633,1882,33.4102609621871,1.74846736730027,5614478.21480561,27.5897390378129,1.54122114132705,4964260.68065887,27.5892667375133,0.0174846736730027,0.0154122114132705,2843089786.86009,2197414268.28821,0.772896543205918
"Chileno","2019-03","Ejecutivo=0, Correos=3",14650,5024,34.2935153583618,1.75001426919595,5674512.23078498,27.4767918088737,1.55704674694067,5128539.89968153,27.5509554140127,0.0175001426919595,0.0155704674694067,7645417608.47498,6117500637.21961,0.800152581650783
"Chileno","2019-03","Ejecutivo=0, Correos=4",23830,8068,33.8564834242551,1.75243857061687,5738629.9796475,27.4554343264792,1.5560652297787,4967058.33366386,27.449058006941,0.0175243857061687,0.015560652297787,12424811174.6115,9472099698.10651,0.762353613667908
"Chileno","2019-03","Ejecutivo=1, Correos=0",7775,2380,30.6109324758842,1.75807972838008,7238877.63434084,27.6059163987138,1.53930429764494,6692421.44957983,27.627731092437,0.0175807972838008,0.0153930429764494,4665757095.043,3746684998.89788,0.803017585908713
"Chileno","2019-03","Ejecutivo=1, Correos=1",8803,2822,32.0572532091333,1.74969771241943,7998585.19811428,27.4149721685789,1.54362059819528,6848327.38412473,27.4914953933381,0.0174969771241943,0.0154362059819528,6038012803.24905,4536371882.32068,0.751302130376348
