"Cluster","Mes","Tratamiento","N_Simulaciones","N_Ventas","Tasa_Curse","Tasa_Promedio","Monto_Promedio","Plazo_Promedio","Tasa_Promedio_Ventas","Monto_Promedio_Ventas","Plazo_Promedio_Ventas","Tasa_Prom","Tasa_Prom_Ventas","Revenue_Potencial","Revenue_Potencial_Ventas","Tasa_Revenue"
"Buen pagador","2019-03","Ejecutivo=0, Correos=3",7006,2336,33.3428489865829,1.74371073284941,5511948.67870397,27.4671709962889,1.52647786075412,4646660.18364726,27.5466609589041,0.0174371073284941,0.0152647786075412,3438483881.1693,2523052992.16999,0.733769032912258
"Buen pagador","2019-03","Ejecutivo=0, Correos=4",11377,3626,31.8713193284697,1.75092051521518,5702483.31502153,27.4045882042718,1.53280226376794,5028514.4114727,27.4911748483177,0.0175092051521518,0.0153280226376794,5533111982.25838,4248006960.79983,0.767742813523535
"Buen pagador","2019-03","Ejecutivo=1, Correos=0",4426,1229,27.7677361048351,1.75944520067101,6893094.30094894,27.725937641211,1.50564935761067,6180442.95687551,27.7794955248169,0.0175944520067101,0.0150564935761067,2306526010.97336,1755145045.42102,0.760947432229626
"Buen pagador","2019-03","Ejecutivo=1, Correos=1",4960,1486,29.9596774193548,1.75371203826765,7013946.48528226,27.3913306451613,1.51658804609294,6380126.80753701,27.3061911170929,0.0175371203826765,0.0151658804609294,2792420640.25706,2168933696.85841,0.776721696434226
"Buen pagador","2019-03","Ejecutivo=1, Correos=2",29308,9013,30.7526955097584,1.74902780204599,6921361.51511533,27.4738637914563,1.50562130173705,6286927.73582603,27.4576722511927,0.0174902780204599,0.0150562130173705,16717601551.5273,12936987110.7293,0.773854255998067
"Buen pagador","2019-04","Ejecutivo=0, Correos=0",2876,925,32.1627260083449,1.75037769421765,5686776.22461752,27.2301808066759,1.53501763502208,5069433.23891892,27.5264864864865,0.0175037769421765,0.0153501763502208,1397865020.26345,1095617775.54185,0.783779377593522
"Buen pagador","2019-04","Ejecutivo=0, Correos=1",3251,1047,32.2054752383882,1.75388907321665,5691668.21285758,27.5112273146724,1.53630766287554,5224382.89875836,27.4126074498567,0.0175388907321665,0.0153630766287554,1603989563.00592,1273717542.72404,0.794093410643554
"Buen pagador","2019-04","Ejecutivo=0, Correos=2",2691,834,30.9921962095875,1.75488172088415,5649301.50092902,27.5522110739502,1.54879015662609,5360284.43285372,27.6810551558753,0.0175488172088415,0.0154879015662609,1270896661.08781,1060569881.38173,0.834505207114121
"Buen pagador","2019-04","Ejecutivo=0, Correos=3",6921,2222,32.1051871116891,1.7466865821154,5549896.24606271,27.4601936136396,1.52632700267998,4989499.35193519,27.4338433843384,0.017466865821154,0.0152632700267998,3298340160.16643,2565862206.41317,0.777925284177998
"Buen pagador","2019-04","Ejecutivo=0, Correos=4",11328,3554,31.3735875706215,1.74958711426098,5630537.67266949,27.5391066384181,1.5356050923958,5100056.84580754,27.5438942037141,0.0174958711426098,0.015356050923958,5377719249.8363,4239451196.61405,0.788336281545955
"Buen pagador","2019-04","Ejecutivo=1, Correos=0",4487,1319,29.3960329841765,1.74645289331564,6863254.33808781,27.4310229552039,1.48379340930381,6245414.54965883,27.2858225928734,0.0174645289331564,0.0148379340930381,2418244982.56311,1839942744.45096,0.760858704439776
"Buen pagador","2019-04","Ejecutivo=1, Correos=1",4960,1514,30.5241935483871,1.74836431622583,6992103.15584677,27.5552419354839,1.50949597269114,6305377.77873184,27.4610303830911,0.0174836431622583,0.0150949597269114,2844485749.06186,2185753323.14396,0.768417744354966
"Buen pagador","2019-04","Ejecutivo=1, Correos=2",29275,8888,30.3603757472246,1.74994609544587,6908307.88775406,27.4667463706234,1.50151066904315,6430880.90166517,27.5150765076508,0.0174994609544587,0.0150151066904315,16459470426.4281,13039865931.4418,0.792240916238984
"Buen pagador","2019-05","Ejecutivo=0, Correos=0",2867,901,31.4265783048483,1.76300720867495,5455951.19462853,27.3850715033136,1.52045535383473,4917950.57158713,27.4217536071032,0.0176300720867495,0.0152045535383473,1324182686.49724,1020863043.68116,0.770938220300681
"Buen pagador","2019-05","Ejecutivo=0, Correos=1",3281,1091,33.2520572996038,1.74198044062958,5609887.9917708,27.4315757391039,1.52904512034623,4785831.90375802,27.4381301558203,0.0174198044062958,0.0152904512034623,1630506490.58196,1210889936.36339,0.742646498715375
"Buen pagador","2019-05","Ejecutivo=0, Correos=2",2720,854,31.3970588235294,1.74749004831367,5498068.05955882,27.2882352941176,1.53980034721579,4868254.12880562,27.4121779859485,0.0174749004831367,0.0153980034721579,1248296906.43722,970426992.425712,0.777400782955892
"Buen pagador","2019-05","Ejecutivo=0, Correos=3",7009,2221,31.6878299329434,1.75560916019607,5760093.60950207,27.3399914395777,1.53794466326689,5325765.56010806,27.2687978388113,0.0175560916019607,0.0153794466326689,3424794274.14937,2742595678.38732,0.800805963467253
"Buen pagador","2019-05","Ejecutivo=0, Correos=4",11455,3653,31.8900043649062,1.75300336742409,5740137.73120908,27.4539502400698,1.52587921674678,5162477.67478785,27.3764029564741,0.0175300336742409,0.0152587921674678,5628763670.60459,4353796432.97092,0.773490714436635
"Buen pagador","2019-05","Ejecutivo=1, Correos=0",4374,1344,30.7270233196159,1.74758699467045,6956691.28486511,27.4874256973022,1.50727781365092,5688291.23065476,27.6168154761905,0.0174758699467045,0.0150727781365092,2504693899.16189,1757904573.53563,0.701844075287544
"Buen pagador","2019-05","Ejecutivo=1, Correos=1",4891,1488,30.423226334083,1.7561456205138,6919807.01063177,27.537517890002,1.52634906226839,6432683.33333333,27.5295698924731,0.017561456205138,0.0152634906226839,2778052110.16408,2223265367.31051,0.800296495222762
"Buen pagador","2019-05","Ejecutivo=1, Correos=2",29493,8985,30.4648560675415,1.75091018961485,6901205.83494388,27.5484691282677,1.51345699619668,6390502.20923762,27.574958263773,0.0175091018961485,0.0151345699619668,16683162994.3271,13239606563.7725,0.793590913681924
"Buen pagador","2019-06","Ejecutivo=0, Correos=0",2863,889,31.0513447432763,1.7513843177235,5473891.95284666,27.7230178134824,1.54350467759259,5021253.58605174,27.9741282339708,0.017513843177235,0.0154350467759259,1318280455.56477,1066689816.47644,0.809152416675596
"Buen pagador","2019-06","Ejecutivo=0, Correos=1",3192,1038,32.5187969924812,1.75288570961662,5682637.93546366,27.4724310776942,1.55084146898242,5262339.94508671,27.7302504816956,0.0175288570961662,0.0155084146898242,1584384285.20935,1300073203.93314,0.820554215331257
"Buen pagador","2019-06","Ejecutivo=0, Correos=2",2772,889,32.0707070707071,1.75446512022421,5740713.92712843,27.7344877344877,1.53473215511762,5020607.78515186,27.6681664791901,0.0175446512022421,0.0153473215511762,1385738147.02266,1048158391.77135,0.75638993847675
"Buen pagador","2019-06","Ejecutivo=0, Correos=3",7201,2353,32.6760172198306,1.74457344936845,5543810.89626441,27.566726843494,1.53623099459679,4913215.31279218,27.5788355291118,0.0174457344936845,0.0153623099459679,3498483142.44096,2708694508.1231,0.77424826641674
"Buen pagador","2019-06","Ejecutivo=0, Correos=4",11317,3625,32.0314570999382,1.7551997128775,5745844.20279226,27.5582751612618,1.5369452022882,5113565.89875862,27.5473103448276,0.017551997128775,0.015369452022882,5620756062.92035,4340171957.20098,0.772168709799154
"Buen pagador","2019-06","Ejecutivo=1, Correos=0",4372,1339,30.6267154620311,1.74021963605461,7027565.78225069,27.5215004574565,1.49343877821186,6452982.3592233,27.4002987303958,0.0174021963605461,0.0149343877821186,2512662309.00639,1951597664.4976,0.776705113736252
"Buen pagador","2019-06","Ejecutivo=1, Correos=1",4922,1471,29.8862251117432,1.75071939364285,7069617.33035352,27.4788703778952,1.47263867687059,6764882.07681849,27.5669612508498,0.0175071939364285,0.0147263867687059,2790312701.75618,2228289065.24182,0.798580411378039
"Buen pagador","2019-06","Ejecutivo=1, Correos=2",28843,8871,30.7561626737857,1.74717639648589,6883911.74108102,27.4384079326006,1.5057977003855,6390185.2647954,27.4398602186901,0.0174717639648589,0.015057977003855,16324765937.1144,12935268884.2747,0.792370863637704
"Buen pagador","2019-07","Ejecutivo=0, Correos=0",2832,905,31.9562146892655,1.74152032231288,5443986.36264124,27.4533898305085,1.51486588643222,5134712.36022099,27.6375690607735,0.0174152032231288,0.0151486588643222,1313241708.53955,1075052147.41086,0.818624736345319
"Buen pagador","2019-07","Ejecutivo=0, Correos=1",3325,1042,31.3383458646617,1.74419960442858,5782722.32571429,27.4667669172932,1.53406259370953,5373286.32725528,27.5518234165067,0.0174419960442858,0.0153406259370953,1609580195.04473,1308549246.40237,0.812975489156044
"Buen pagador","2019-07","Ejecutivo=0, Correos=2",2746,888,32.3379461034232,1.75202341207628,5712497.78587036,27.4559359067735,1.54549493444231,5254554.62162162,27.5157657657658,0.0175202341207628,0.015454949344423,1360983483.80858,1097667241.62841,0.806525027443163
"Buen pagador","2019-07","Ejecutivo=0, Correos=3",7090,2268,31.9887165021157,1.7508330468858,5638032.17249647,27.5947813822285,1.53355451530983,5179524.26631393,27.4863315696649,0.017508330468858,0.0153355451530983,3446218898.74035,2737777418.22071,0.794429343771927
"Buen pagador","2019-07","Ejecutivo=0, Correos=4",11519,3662,31.7909540758746,1.76299745943183,5593675.50290824,27.3344040281274,1.54519487223854,4930766.39513927,27.4527580557073,0.0176299745943183,0.0154519487223854,5507200464.76851,4236813880.56873,0.769322618211033
"Buen pagador","2019-07","Ejecutivo=1, Correos=0",4411,1335,30.2652459759692,1.75871371539985,7136572.19179324,27.4187259124915,1.52275586156614,6533436.50561798,27.3423220973783,0.0175871371539985,0.0152275586156614,2562974306.59038,2006698475.12863,0.782956922341613
"Buen pagador","2019-07","Ejecutivo=1, Correos=1",4904,1489,30.362969004894,1.74431876787173,7034288.158646,27.4355628058728,1.49303030981825,6472857.71927468,27.2860980523842,0.0174431876787173,0.0149303030981825,2794775479.93176,2166955753.95639,0.775359512603604
"Buen pagador","2019-07","Ejecutivo=1, Correos=2",29453,9084,30.8423590126642,1.75147771935209,6939008.70743218,27.5096255050419,1.50705262011312,6469824.82364597,27.4193086745927,0.0175147771935209,0.0150705262011312,16940425635.4551,13412453350.486,0.791742405953167
"Buen pagador","2019-08","Ejecutivo=0, Correos=0",2783,887,31.8720804886813,1.75133878398608,5707252.96191161,27.4505928853755,1.54177117493297,4941191.67869222,27.7034949267193,0.0175133878398608,0.0154177117493297,1357360750.65069,1035635473.41767,0.762977324135248
"Buen pagador","2019-08","Ejecutivo=0, Correos=1",3229,1096,33.9423970269433,1.74699758334641,5702021.59832766,27.4784763084546,1.53610273245185,5601515.42335766,27.4872262773723,0.0174699758334641,0.0153610273245185,1672971719.32887,1433380868.64489,0.856787267880358
"Buen pagador","2019-08","Ejecutivo=0, Correos=2",2718,884,32.5239146431199,1.74529338282706,5593105.86865342,27.5949227373068,1.51990432865954,4890019.45248869,27.4140271493213,0.0174529338282707,0.0151990432865954,1328028298.21762,995241288.664443,0.749412712063576
"Buen pagador","2019-08","Ejecutivo=0, Correos=3",7028,2248,31.9863403528742,1.75569996943293,5566769.93284007,27.3054923164485,1.53618484950528,5310431.90302491,27.3322953736655,0.0175569996943293,0.0153618484950528,3345885278.30582,2771207410.96015,0.828243403600301
"Buen pagador","2019-08","Ejecutivo=0, Correos=4",11698,3746,32.0225679603351,1.74830666758844,5623782.55154727,27.4015216276287,1.52356783212336,4993918.82674853,27.3526428190069,0.0174830666758844,0.0152356783212336,5627682277.05516,4308070010.226,0.765514078111802
"Buen pagador","2019-08","Ejecutivo=1, Correos=0",4437,1316,29.6596799639396,1.75544598389862,7063074.03876493,27.3930583727744,1.50838079307414,6708810.64057751,27.4369300911854,0.0175544598389862,0.0150838079307414,2493083077.75252,2018054224.63514,0.809461282154458
"Buen pagador","2019-08","Ejecutivo=1, Correos=1",5009,1469,29.3272110201637,1.75053992138151,6776184.96067079,27.6114993012577,1.49193060999548,5898354.3655548,27.573179033356,0.0175053992138151,0.0149193060999548,2683951249.37554,1967636527.23878,0.733111872913703
"Buen pagador","2019-08","Ejecutivo=1, Correos=2",29504,8808,29.853579175705,1.75111774990407,6952051.12862663,27.5112527114967,1.4958136521649,6407275.61546321,27.5641462306994,0.0175111774990407,0.014958136521649,16453988408.8413,12846769736.1985,0.78076934400267
"Buen pagador","2019-09","Ejecutivo=0, Correos=0",2866,962,33.5659455687369,1.75164411821198,5874753.62805304,27.1926029309142,1.52347494037754,5167730.34303534,27.1476091476091,0.0175164411821198,0.0152347494037754,1500845553.419,1135950756.47131,0.756873852798214
"Buen pagador","2019-09","Ejecutivo=0, Correos=1",3386,1071,31.6302421736562,1.75300202973413,5326710.33756645,27.5829887773184,1.54178156004672,4559954.68907563,27.6162464985994,0.0175300202973413,0.0154178156004672,1538875221.28953,1150251708.15998,0.747462622210598
"Buen pagador","2019-09","Ejecutivo=0, Correos=2",2741,864,31.5213425757023,1.7587273062432,5389443.69974462,27.423568040861,1.54672115946024,4771374.38194444,27.2905092592593,0.017587273062432,0.0154672115946024,1252893628.42301,962428093.043741,0.768164248911641
"Buen pagador","2019-09","Ejecutivo=0, Correos=3",7153,2343,32.7554872081644,1.7449710109395,5627194.52928841,27.5369774919614,1.54321441147949,4905751.59581733,27.4921041399915,0.017449710109395,0.0154321441147949,3532911740.80023,2697326118.34863,0.763485282464959
"Buen pagador","2019-09","Ejecutivo=0, Correos=4",11537,3721,32.2527520152553,1.7485426500034,5625813.79648089,27.533674265407,1.51791502839471,5207059.98575652,27.7172803009944,0.017485426500034,0.0151791502839471,5620946687.88225,4505387349.55323,0.801535328428934
"Buen pagador","2019-09","Ejecutivo=1, Correos=0",4372,1291,29.5288197621226,1.75693344715148,7093901.25022873,27.4569990850869,1.51930598464272,6224529.44926414,27.6622773044152,0.0175693344715148,0.0151930598464272,2464580235.10844,1866580190.59755,0.757362314282872
"Buen pagador","2019-09","Ejecutivo=1, Correos=1",4781,1446,30.2447186781008,1.74793536482208,6820501.11713031,27.4697761974482,1.52620098919508,5910350.38589212,27.6009681881051,0.0174793536482208,0.0152620098919508,2640829329.01292,1990174907.23272,0.753617390328139
"Buen pagador","2019-09","Ejecutivo=1, Correos=2",29278,8966,30.6236764806339,1.74899156193167,6908605.25408156,27.5234305621969,1.50699984506415,6393331.42036583,27.5845416016061,0.0174899156193167,0.0150699984506415,16630490914.3471,13162323981.505,0.791457332756777
"Buen pagador","2019-10","Ejecutivo=0, Correos=0",2756,873,31.6763425253991,1.75146652208319,5642060.58563135,27.4510159651669,1.53891322863687,4942131.41237113,27.3699885452463,0.0175146652208319,0.0153891322863687,1320800924.23482,1004860529.22809,0.760796355294977
"Buen pagador","2019-10","Ejecutivo=0, Correos=1",3268,1075,32.8947368421053,1.7357959136259,5598357.94277846,27.4179926560588,1.50640408822508,4810270.24186047,27.4046511627907,0.017357959136259,0.0150640408822508,1596386669.32606,1178906612.27863,0.738484375327644
"Buen pagador","2019-10","Ejecutivo=0, Correos=2",2829,917,32.4142806645458,1.74270144831459,5456926.38458819,27.6479321314952,1.52539698281347,4941074.17121047,27.742639040349,0.0174270144831459,0.0152539698281347,1344603443.34847,1060101785.92619,0.788412220101281
"Buen pagador","2019-10","Ejecutivo=0, Correos=3",7075,2235,31.5901060070671,1.74979114972818,5790278.73710247,27.4284098939929,1.52388176272976,5057103.4196868,27.5011185682327,0.0174979114972818,0.0152388176272976,3463749604.29043,2617986031.0678,0.755824274313879
"Buen pagador","2019-10","Ejecutivo=0, Correos=4",11514,3769,32.7340628799722,1.75528754685531,5473321.71235018,27.5688726767414,1.53162171375567,5058771.07694349,27.531440700451,0.0175528754685531,0.0153162171375567,5569377272.06143,4445166825.95094,0.798144318261568
"Buen pagador","2019-10","Ejecutivo=1, Correos=0",4411,1342,30.4239401496259,1.73988927528304,7222904.97007481,27.338698707776,1.49779217464454,6665350.71162444,27.5126676602086,0.0173988927528304,0.0149779217464454,2569937265.00969,2035132710.75856,0.791899762872572
"Buen pagador","2019-10","Ejecutivo=1, Correos=1",4832,1487,30.7740066225166,1.74785851786832,6886440.31043046,27.5192466887417,1.49741181912722,6298925.30464021,27.8352387357095,0.0174785851786832,0.0149741181912722,2746958545.13036,2156186154.64464,0.784935818731955
"Buen pagador","2019-10","Ejecutivo=1, Correos=2",29392,8884,30.2259118127382,1.75119811235646,7038626.77640174,27.4629491017964,1.50780066537622,6343828.8959928,27.4114137775777,0.0175119811235646,0.0150780066537622,16772838240.0432,12864668261.7329,0.766994117371265
"Buen pagador","2019-11","Ejecutivo=0, Correos=0",2819,875,31.0393756651295,1.76189865780072,5808908.80099326,27.5562256119191,1.53109737038189,5499175.296,27.4297142857143,0.0176189865780072,0.0153109737038189,1377122272.14029,1117144643.68682,0.81121674254137
"Buen pagador","2019-11","Ejecutivo=0, Correos=1",3280,1029,31.3719512195122,1.74541223998361,5737816.65731707,27.530487804878,1.52123649417347,5308719.53741497,27.1856171039845,0.0174541223998361,0.0152123649417347,1582128743.50997,1248064499.17691,0.788851415724906
"Buen pagador","2019-11","Ejecutivo=0, Correos=2",2630,774,29.4296577946768,1.74955989122375,5514817.96311787,27.5140684410646,1.5286406162029,4814464.72868217,27.343669250646,0.0174955989122375,0.015286406162029,1146002800.47077,860890763.176845,0.751211744703585
"Buen pagador","2019-11","Ejecutivo=0, Correos=3",7131,2232,31.2999579301641,1.76505857063045,5633201.68657972,27.3737203758239,1.53675457780003,5086270.85439068,27.4386200716846,0.0176505857063045,0.0153675457780003,3389655807.61209,2646935586.42979,0.780886242339299
"Buen pagador","2019-11","Ejecutivo=0, Correos=4",11673,3805,32.5965904223422,1.75542525350589,5723828.02004626,27.5542705388503,1.54396200484014,5234853.45939553,27.5106438896189,0.0175542525350589,0.0154396200484014,5877170586.56174,4679935319.19925,0.796290536453035
"Buen pagador","2019-11","Ejecutivo=1, Correos=0",4375,1299,29.6914285714286,1.75758554097511,6799929.05897143,27.5716571428571,1.51437937508459,5956253.23633564,27.7444187836798,0.0175758554097511,0.0151437937508459,2388342900.17335,1796488715.81752,0.752190447898888
"Buen pagador","2019-11","Ejecutivo=1, Correos=1",4993,1515,30.3424794712598,1.74167988557659,6830562.1133587,27.4750650911276,1.49845033413129,6175765.03432343,27.3161716171617,0.0174167988557659,0.0149845033413129,2760872203.12164,2114086228.33692,0.765731288085913
"Buen pagador","2019-11","Ejecutivo=1, Correos=2",29306,8738,29.8164198457654,1.75249066388451,6943857.40510476,27.5189722241179,1.50789875045967,6265568.1598764,27.4336232547494,0.0175249066388451,0.0150789875045967,16322414039.6551,12508429952.0926,0.766334558215682
"Buen pagador","2019-12","Ejecutivo=0, Correos=0",2921,946,32.3861691201643,1.75831690324137,5610324.5744608,27.5600821636426,1.52387388483124,4866255.66384778,27.369978858351,0.0175831690324137,0.0152387388483124,1435047421.77513,1061048545.04438,0.739382217579871
"Buen pagador","2019-12","Ejecutivo=0, Correos=1",3338,1055,31.6057519472738,1.74977087374565,5557757.84781306,27.3714799281007,1.5213687482238,4725008.85687204,27.321327014218,0.0174977087374565,0.015213687482238,1565957270.10891,1144856548.30451,0.731090541330598
"Buen pagador","2019-12","Ejecutivo=0, Correos=2",2749,871,31.6842488177519,1.74485503160025,5686700.79083303,27.6187704619862,1.51930803332264,5202848.98622273,27.5235361653272,0.0174485503160025,0.0151930803332264,1331230701.86125,1047190703.39401,0.786633527855005
"Buen pagador","2019-12","Ejecutivo=0, Correos=3",7133,2270,31.8239170054675,1.74803721966647,5718682.58867237,27.5275480162624,1.54034993623946,5091809.91365639,27.7215859030837,0.0174803721966647,0.0154034993623946,3483787518.73657,2730336779.9451,0.783726551995709
"Buen pagador","2019-12","Ejecutivo=0, Correos=4",11419,3771,33.0239075225501,1.74148106127208,5734461.06664331,27.5037218670637,1.52216665097109,5392768.82498011,27.3823919384779,0.0174148106127208,0.0152216665097109,5774881974.52127,4683855263.49994,0.811073764652693
"Buen pagador","2019-12","Ejecutivo=1, Correos=0",4319,1301,30.1227135911091,1.74897249673248,6919055.03449873,27.6084741838389,1.51250371836844,6172089.1944658,27.4857801691007,0.0174897249673248,0.0151250371836844,2424521072.42657,1844138143.85734,0.760619556922078
"Buen pagador","2019-12","Ejecutivo=1, Correos=1",4839,1462,30.2128538954329,1.75134857461981,7112500.07542881,27.5432940690225,1.51192811311047,6552939.46443228,27.3577291381669,0.0175134857461981,0.0151192811311047,2797928464.21355,2188799521.66327,0.782292881915586
"Buen pagador","2019-12","Ejecutivo=1, Correos=2",29236,8840,30.2366944862498,1.75214467611326,6923728.37446983,27.4647352579012,1.50605987273744,6242850.58201357,27.4403846153846,0.0175214467611326,0.0150605987273744,16427925553.2986,12595441085.5105,0.766709165113147
"Buen pagador","2020-01","Ejecutivo=0, Correos=0",2822,914,32.388377037562,1.7385714045021,5822877.01488306,27.5279943302622,1.51393574934489,5391332.00109409,27.5415754923414,0.017385714045021,0.0151393574934489,1420033683.01885,1135190234.53857,0.799410780260693
"Buen pagador","2020-01","Ejecutivo=0, Correos=1",3340,1106,33.1137724550898,1.74034881230732,5532004.86976048,27.4883233532934,1.51182878528383,4780463.50813743,27.5949367088608,0.0174034881230732,0.0151182878528383,1631838655.134,1218637941.76253,0.746788255032761
"Buen pagador","2020-01","Ejecutivo=0, Correos=2",2730,915,33.5164835164835,1.7459346904986,5443724.91135531,27.5498168498168,1.51608098635648,4894541.43169399,27.3934426229508,0.017459346904986,0.0151608098635648,1336141527.20314,1027548249.28408,0.769041473798799
"Buen pagador","2020-01","Ejecutivo=0, Correos=3",7012,2316,33.0290929834569,1.75188770396478,5371987.20521962,27.4536508841985,1.52886115593204,5092674.00690846,27.5008635578584,0.0175188770396478,0.0152886115593204,3337443076.0761,2741400309.6282,0.821407361006234
"Buen pagador","2020-01","Ejecutivo=0, Correos=4",11356,3656,32.1944346600916,1.75742809089083,5738552.70870025,27.4443466009158,1.52687027877544,5338765.20514223,27.4887855579869,0.0175742809089083,0.0152687027877544,5644989647.56065,4528326958.69937,0.802185166213047
"Buen pagador","2020-01","Ejecutivo=1, Correos=0",4353,1310,30.0941879163795,1.74898211121532,7094720.78819205,27.5081552951987,1.48929799602957,6465458.38778626,27.5687022900763,0.0174898211121532,0.0148929799602957,2493846929.09621,1919450260.62146,0.76967444883118
"Buen pagador","2020-01","Ejecutivo=1, Correos=1",4972,1564,31.456154465004,1.74191514138159,6766271.01126307,27.6251005631537,1.50306924639864,6270455.76470588,27.445652173913,0.017419151413816,0.0150306924639864,2839754236.33774,2234004463.5502,0.786689367327528
